,First_ans_time,First_acc_ans_time,Answers,Q_id,Q_create_time,View_count,Answer_count,Comment_count,Score,Accepted_Answer_id
36,,,[],62762673,2020-07-06 18:54:29,81,0,2,1,
37,,,[],59719200,2020-01-13 15:07:13,41,1,1,1,
38,,,[],64539158,2020-10-26 14:32:29,26,1,3,0,
39,,,[],51549799,2018-07-27 02:04:12,161,0,8,0,
40,,,[],59568216,2020-01-02 18:26:08,128,1,0,0,59568314.0
41,,,[],53690572,2018-12-09 08:24:19,86,1,2,0,
42,,,[],64509613,2020-10-24 03:15:37,49,1,0,0,64512741.0
43,,,[],62487570,2020-06-20 15:09:25,56,1,0,0,
44,,,[],63205159,2020-08-01 12:22:59,39,0,0,0,
45,,,[],58253408,2019-10-06 00:42:10,5518,3,0,4,58257711.0
46,,,[],55561540,2019-04-07 16:59:29,176,1,0,2,55561583.0
47,,,[],61193282,2020-04-13 17:29:06,592,0,5,1,
48,,,[],60651800,2020-03-12 10:10:19,71,1,2,0,
49,,,[],63084944,2020-07-25 06:03:57,75,0,1,1,
50,,,[],47352366,2017-11-17 14:01:10,1079,1,3,3,
51,,,[],47443880,2017-11-22 21:06:24,694,1,0,1,47517447.0
52,,,[],57753687,2019-09-02 08:29:42,285,1,2,1,
53,,,[],64561441,2020-10-27 19:15:18,34,1,0,0,
54,,,[],44544766,2017-06-14 12:25:47,79929,3,0,59,44547144.0
55,,,[],62818464,2020-07-09 15:31:32,21,0,0,0,
56,,,[],50183809,2018-05-04 22:24:11,1843,1,0,7,50192779.0
57,,,[],61914767,2020-05-20 13:47:40,21,0,0,0,
58,,,[],55960004,2019-05-02 20:46:01,557,1,0,1,55961286.0
59,,,[],50477443,2018-05-22 22:44:28,1022,1,0,0,50478578.0
60,,,[],62810016,2020-07-09 07:55:53,28,1,0,0,
61,,,[],60707780,2020-03-16 14:27:55,167,2,7,4,60710000.0
62,,,[],53097319,2018-11-01 08:08:59,217,1,0,0,
63,,,[],34716454,2016-01-11 07:47:53,172805,7,0,174,37979391.0
64,,,[],47149076,2017-11-07 02:32:29,694,1,3,1,
65,,,[],52360978,2018-09-17 04:57:29,317,0,4,0,
66,,,[],63740473,2020-09-04 11:40:05,81,0,5,0,
67,,,[],64869242,2020-11-17 04:10:41,26,1,2,0,64869364.0
68,,,[],58784182,2019-11-09 22:41:28,39,0,4,0,
69,,,[],58898253,2019-11-17 06:59:44,602,1,0,0,59013359.0
70,,,[],50083767,2018-04-29 05:47:17,1583,1,1,0,
71,,,[],53919837,2018-12-25 06:18:09,297,1,0,3,53920613.0
72,,,[],44980787,2017-07-07 22:57:58,289,1,0,1,44983691.0
73,,,[],43367004,2017-04-12 10:28:46,1061,1,4,0,
74,,,[],62309736,2020-06-10 17:38:15,183,1,0,1,
75,,,[],56854539,2019-07-02 14:17:40,60,0,0,1,
76,,,[],64266764,2020-10-08 16:26:37,10,0,0,0,
77,,,[],49439963,2018-03-22 23:16:33,1169,1,2,0,49709940.0
78,,,[],49856097,2018-04-16 11:24:30,883,1,7,1,
79,,,[],51502888,2018-07-24 15:50:16,581,0,1,1,
80,,,[],59357170,2019-12-16 13:00:45,61,0,3,1,
81,,,[],52019808,2018-08-25 17:49:51,709,1,2,1,52021000.0
82,,,[],62421732,2020-06-17 04:55:20,38,1,9,0,62421836.0
83,,,[],56411775,2019-06-02 02:18:42,86,2,0,0,
84,,,[],62014498,2020-05-26 04:05:17,27,0,0,0,
85,,,[],64438467,2020-10-20 04:26:08,71,1,0,0,
86,,,[],62451217,2020-06-18 13:34:13,38,2,0,0,62453252.0
87,,,[],61922244,2020-05-20 20:22:31,84,0,0,0,
88,,,[],58764687,2019-11-08 10:22:48,93,1,6,0,58776265.0
89,,,[],61724871,2020-05-11 08:00:57,171,1,0,0,62004191.0
90,,,[],62617097,2020-06-28 01:00:57,466,1,0,0,
91,,,[],62921107,2020-07-15 18:01:49,75,0,0,0,
92,,,[],42191267,2017-02-12 18:08:05,47,0,2,0,
93,,,[],44399071,2017-06-06 20:15:35,195,0,6,1,
94,,,[],61559333,2020-05-02 12:24:44,97,2,0,0,61559603.0
95,,,[],60218269,2020-02-14 00:06:43,108,0,1,1,
96,,,[],55150730,2019-03-13 20:31:19,33,0,4,0,
97,,,[],47599888,2017-12-01 19:03:40,3230,1,0,0,
98,,,[],45947351,2017-08-29 19:54:15,8915,2,1,11,
99,,,[],60959631,2020-03-31 20:47:37,79,1,0,0,60965665.0
100,,,[],64163517,2020-10-01 21:35:33,53,0,0,1,
101,,,[],58837207,2019-11-13 12:31:10,36,1,2,0,
102,,,[],61472806,2020-04-28 04:46:27,68,0,12,0,
103,,,[],64952634,2020-11-22 09:39:35,26,1,2,1,
104,,,[],56270098,2019-05-23 07:27:37,105,1,0,0,56270260.0
105,,,[],52447345,2018-09-21 15:56:45,1208,1,5,1,
106,,,[],60960691,2020-03-31 22:07:43,36,0,0,0,
107,,,[],63469342,2020-08-18 13:08:22,35,1,2,0,
108,,,[],65077143,2020-11-30 16:14:12,27,0,2,0,
109,,,[],53204604,2018-11-08 09:14:31,921,0,1,6,
110,,,[],44129726,2017-05-23 08:33:32,871,1,0,1,
111,,,[],48145150,2018-01-08 06:19:20,1593,1,2,1,
112,,,[],56520140,2019-06-10 03:25:25,85,3,0,2,56520489.0
113,,,[],62156766,2020-06-02 16:30:10,35,1,2,1,62157567.0
114,,,[],64334292,2020-10-13 11:23:34,20,0,1,0,
115,,,[],55314078,2019-03-23 13:13:47,42,1,1,0,55316270.0
116,,,[],59431911,2019-12-20 22:18:40,119,0,0,0,
117,,,[],64811632,2020-11-12 20:58:18,76,1,1,1,
118,,,[],61976011,2020-05-23 17:32:26,215,0,9,0,
119,,,[],63696334,2020-09-01 22:38:01,48,1,0,0,63696665.0
120,,,[],60546872,2020-03-05 13:49:44,47,0,4,0,
121,,,[],57271991,2019-07-30 12:43:20,39,0,3,1,
122,,,[],64974605,2020-11-23 18:54:16,39,2,0,0,64975393.0
123,,,[],62366872,2020-06-13 23:54:26,41,0,1,2,
124,,,[],55742105,2019-04-18 08:32:50,273,2,0,2,
125,,,[],60761415,2020-03-19 16:37:41,27,1,0,0,60761629.0
126,,,[],63989328,2020-09-21 09:13:38,185,1,0,1,63990236.0
127,,,[],58864930,2019-11-14 20:05:29,331,1,3,0,
128,,,[],63612751,2020-08-27 09:08:39,33,0,1,0,
129,,,[],64667048,2020-11-03 16:46:50,49,0,0,1,
130,,,[],63156066,2020-07-29 14:36:07,94,0,19,0,
131,,,[],61544214,2020-05-01 14:17:21,102,0,7,0,
132,,,[],62553164,2020-06-24 10:41:11,57,0,0,0,
133,,,[],60412093,2020-02-26 10:43:51,37,2,4,0,
134,,,[],61026175,2020-04-04 09:33:54,29,1,3,-1,
135,,,[],62267488,2020-06-08 17:05:59,23,1,1,-1,
136,,,[],46923704,2017-10-25 03:54:18,849,1,0,1,46926067.0
137,,,[],60470811,2020-03-01 00:04:42,91,0,4,2,
138,,,[],56518355,2019-06-09 21:02:31,171,1,0,0,56518510.0
139,,,[],56026250,2019-05-07 15:46:30,62,0,14,0,
140,,,[],55074954,2019-03-09 07:12:35,321,1,3,0,
141,,,[],64500549,2020-10-23 13:01:04,31,1,0,0,
142,,,[],58764595,2019-11-08 10:17:47,163,0,4,1,
143,,,[],54429053,2019-01-29 20:24:17,1155,0,1,3,
144,,,[],62565448,2020-06-24 23:12:46,19,2,0,0,
145,,,[],61036421,2020-04-05 00:07:57,134,1,1,0,
146,,,[],65133108,2020-12-03 19:51:57,17,0,1,0,
147,,,[],52418248,2018-09-20 05:36:23,180,0,8,1,
148,,,[],47214731,2017-11-10 02:25:23,177,1,2,0,
149,,,[],64198831,2020-10-04 19:14:10,25,0,0,0,
150,,,[],59142425,2019-12-02 15:51:28,101,2,5,0,59153603.0
151,,,[],55394182,2019-03-28 09:30:45,544,1,0,0,
152,,,[],51537837,2018-07-26 11:33:34,3891,1,7,4,51543314.0
153,,,[],53640596,2018-12-05 20:55:32,2061,2,1,2,53653154.0
154,,,[],54688502,2019-02-14 10:43:04,260,1,1,3,54688983.0
155,,,[],56703423,2019-06-21 12:24:20,49,1,0,1,56703679.0
156,,,[],55654311,2019-04-12 14:51:34,419,0,0,1,
157,,,[],58059130,2019-09-23 09:10:32,466,0,4,1,
158,,,[],54772456,2019-02-19 18:08:47,109,0,3,0,
159,,,[],62988304,2020-07-20 03:37:47,43,1,3,-1,
160,,,[],47279677,2017-11-14 07:10:20,4865,2,0,4,
161,,,[],51428696,2018-07-19 17:29:07,2066,2,0,1,51429548.0
162,,,[],51167542,2018-07-04 06:56:19,1249,2,0,2,51167774.0
163,,,[],61922891,2020-05-20 21:05:52,48,1,0,0,61947847.0
164,,,[],53674690,2018-12-07 17:57:53,46,1,0,0,53906340.0
165,,,[],54144189,2019-01-11 10:01:05,651,0,5,1,
166,,,[],60055937,2020-02-04 11:01:53,88,2,0,0,
167,,,[],58116359,2019-09-26 11:58:10,61,1,2,1,
168,,,[],62674827,2020-07-01 10:30:40,74,1,0,1,62705318.0
169,,,[],64984056,2020-11-24 09:55:24,27,0,0,0,
170,,,[],50109629,2018-04-30 23:42:00,191,1,2,0,
171,,,[],61491302,2020-04-28 22:50:28,54,0,1,0,
172,,,[],62682371,2020-07-01 17:35:05,31,0,4,0,
173,,,[],55673776,2019-04-14 09:25:33,100,1,2,1,
174,,,[],52710671,2018-10-08 22:00:54,654,1,3,0,52712165.0
175,,,[],55232800,2019-03-19 02:31:33,3766,1,4,5,
176,,,[],63258902,2020-08-05 05:26:19,69,2,0,2,63260012.0
177,,,[],43048376,2017-03-27 13:54:50,550,0,4,3,
178,,,[],53311885,2018-11-15 03:15:52,676,2,1,1,
179,,,[],64757677,2020-11-09 18:55:44,43,0,4,0,
180,,,[],55281410,2019-03-21 13:21:31,2248,1,0,2,55284098.0
181,,,[],56681728,2019-06-20 08:11:28,388,1,2,2,
182,,,[],59788528,2020-01-17 13:38:56,15,0,0,0,
183,,,[],51751163,2018-08-08 16:06:14,2854,1,3,12,
184,,,[],63008991,2020-07-21 06:54:26,131,1,0,0,63011508.0
185,,,[],62897437,2020-07-14 14:26:37,76,1,2,0,
186,,,[],63170105,2020-07-30 09:24:16,68,0,0,0,
187,,,[],62433179,2020-06-17 15:54:48,576,2,0,0,
188,,,[],47417897,2017-11-21 16:23:42,284,1,0,0,
189,,,[],63070670,2020-07-24 09:22:41,66,1,0,1,63071351.0
190,,,[],58233442,2019-10-04 09:19:45,641,0,0,2,
191,,,[],64224948,2020-10-06 11:33:13,70,0,0,1,
192,,,[],53170149,2018-11-06 10:35:38,3934,1,4,6,53177266.0
193,,,[],61532345,2020-04-30 20:40:27,105,0,0,1,
194,,,[],63522465,2020-08-21 11:54:25,674,0,0,1,
195,,,[],62814089,2020-07-09 11:43:27,38,1,0,0,62815911.0
196,,,[],57390019,2019-08-07 08:25:29,26,1,0,0,57390069.0
197,,,[],59972820,2020-01-29 17:46:39,128,2,0,0,59973088.0
198,,,[],54194624,2019-01-15 07:50:24,5966,2,3,4,54205408.0
199,,,[],63900578,2020-09-15 11:09:14,32,1,2,0,63944198.0
200,,,[],60598858,2020-03-09 10:41:53,170,0,5,0,
201,,,[],50399495,2018-05-17 19:48:42,889,1,0,0,
202,,,[],64317067,2020-10-12 11:33:16,90,1,5,0,64325140.0
203,,,[],44005637,2017-05-16 15:28:22,130,0,1,1,
204,,,[],38452646,2016-07-19 07:59:50,1209,1,1,3,42054897.0
205,,,[],55944143,2019-05-02 00:09:15,33,1,0,0,55944595.0
206,,,[],56192998,2019-05-17 20:13:58,12598,2,3,8,56195716.0
207,,,[],61906826,2020-05-20 06:52:52,59,0,0,0,
208,,,[],61280315,2020-04-17 20:40:42,56,0,0,0,
209,,,[],59120270,2019-11-30 21:05:37,316,0,2,1,
210,,,[],60151548,2020-02-10 13:32:46,656,0,1,1,
211,,,[],42346516,2017-02-20 13:57:43,88,1,1,1,
212,,,[],56481038,2019-06-06 15:45:17,49,1,0,1,56482883.0
213,,,[],60682098,2020-03-14 11:13:24,74,1,0,-1,
214,,,[],46242187,2017-09-15 14:40:41,5541,1,0,12,46242912.0
215,,,[],54575515,2019-02-07 14:24:21,361,2,4,0,
216,,,[],64308649,2020-10-11 20:23:11,70,1,10,1,
217,,,[],59317919,2019-12-13 07:24:14,14894,4,7,58,60131716.0
218,,,[],63564751,2020-08-24 16:10:33,50,1,0,0,63564899.0
219,,,[],60820691,2020-03-23 19:54:39,140,0,3,0,
220,,,[],57539204,2019-08-17 19:11:30,278,2,0,1,
221,,,[],56767529,2019-06-26 07:32:50,44,1,2,1,56768669.0
222,,,[],58537017,2019-10-24 08:14:41,225,1,0,1,
223,,,[],60395881,2020-02-25 13:34:27,104,1,0,1,60396800.0
224,,,[],58043606,2019-09-21 19:50:01,48,1,0,0,58043830.0
225,,,[],58438967,2019-10-17 18:45:48,63,0,2,1,
226,,,[],64959055,2020-11-22 20:14:20,21,1,0,1,
227,,,[],65135393,2020-12-03 22:51:47,11,0,0,0,
228,,,[],63994092,2020-09-21 14:14:01,34,0,1,0,
229,,,[],57439802,2019-08-10 06:18:00,1194,1,0,0,57442274.0
230,,,[],62440336,2020-06-18 00:14:12,43,2,0,0,62440555.0
231,,,[],60646839,2020-03-12 02:34:32,101,1,0,0,60646937.0
232,,,[],58347545,2019-10-11 19:41:03,300,1,0,1,
233,,,[],56010489,2019-05-06 18:22:29,525,1,4,0,
234,,,[],59106542,2019-11-29 14:24:46,46,1,4,0,
235,,,[],61974526,2020-05-23 15:40:06,49,1,3,0,62049308.0
236,,,[],43361603,2017-04-12 06:11:17,81,1,1,0,43362751.0
237,,,[],51463383,2018-07-22 08:39:29,17539,3,0,17,
238,,,[],47608273,2017-12-02 13:13:22,1109,1,1,1,
239,,,[],46674293,2017-10-10 19:15:15,988,0,4,5,
240,,,[],61666415,2020-05-07 19:44:11,29,1,0,0,61666973.0
241,,,[],62932191,2020-07-16 10:01:27,32,1,0,1,62932247.0
242,,,[],58253846,2019-10-06 02:41:52,17,0,0,1,
243,,,[],49866649,2018-04-16 21:39:28,77,2,8,1,49866794.0
244,,,[],64983112,2020-11-24 08:54:28,98,1,0,7,65031938.0
245,,,[],62742336,2020-07-05 14:57:45,39,1,0,0,
246,,,[],61848368,2020-05-17 07:29:02,27,1,1,0,
247,,,[],58467962,2019-10-19 21:00:47,178,2,0,1,61378988.0
248,,,[],37641854,2016-06-05 12:22:59,3522,2,4,17,
249,,,[],63347272,2020-08-10 20:05:56,167,2,1,0,63352066.0
250,,,[],51070935,2018-06-27 20:29:03,812,1,2,1,
251,,,[],63827339,2020-09-10 10:04:40,370,2,0,0,
252,,,[],45111142,2017-07-14 20:28:25,4430,2,0,5,45153347.0
253,,,[],62168306,2020-06-03 08:26:00,39,2,1,0,
254,,,[],45099737,2017-07-14 09:43:43,339,1,0,1,45106693.0
255,,,[],56728337,2019-06-23 23:11:00,1186,1,0,5,56798349.0
256,,,[],41768341,2017-01-20 16:35:27,1125,1,0,6,
257,,,[],62498623,2020-06-21 12:40:13,116,2,0,0,
258,,,[],51144462,2018-07-02 22:33:11,295,1,5,0,51273942.0
259,,,[],55655972,2019-04-12 16:26:33,59,3,0,0,55657513.0
260,,,[],60040420,2020-02-03 13:39:02,128,1,3,0,
261,,,[],51414808,2018-07-19 05:15:38,1391,1,0,3,
262,,,[],64476432,2020-10-22 06:22:41,46,0,2,0,
263,,,[],64833532,2020-11-14 11:45:33,87,0,2,1,
264,,,[],51785432,2018-08-10 11:22:52,421,1,0,0,
265,,,[],48982715,2018-02-26 06:36:21,1532,0,2,3,
266,,,[],55449225,2019-04-01 06:32:15,115,0,3,1,
267,,,[],63809805,2020-09-09 10:34:18,161,1,1,0,63810253.0
268,,,[],54301574,2019-01-22 05:06:10,265,1,1,0,
269,,,[],45319055,2017-07-26 06:27:46,666,1,0,1,45319260.0
270,,,[],59562711,2020-01-02 11:37:52,72,1,8,1,
271,,,[],59137907,2019-12-02 11:22:43,410,0,1,3,
272,,,[],58181083,2019-10-01 08:43:43,595,1,0,7,58238443.0
273,,,[],55066217,2019-03-08 15:21:42,276,0,1,1,
274,,,[],56895298,2019-07-05 00:29:51,242,1,15,0,56906079.0
275,,,[],62235453,2020-06-06 17:30:58,52,1,1,0,
276,,,[],63271897,2020-08-05 19:02:47,508,1,3,1,
277,,,[],57544846,2019-08-18 13:04:34,136,1,2,-1,57545354.0
278,,,[],64080961,2020-09-26 18:02:38,103,1,0,1,
279,,,[],56240197,2019-05-21 14:12:10,26,1,1,0,56240911.0
280,,,[],51968293,2018-08-22 13:43:32,663,1,0,0,51968392.0
281,,,[],52937055,2018-10-22 20:09:12,189,0,2,0,
282,,,[],43714864,2017-05-01 05:49:37,6682,2,2,2,
283,,,[],61068616,2020-04-06 20:41:04,78,1,3,0,
284,,,[],55916235,2019-04-30 07:51:36,37,1,0,0,
285,,,[],64415238,2020-10-18 15:46:26,19,0,2,0,
286,,,[],58106068,2019-09-25 20:25:05,114,3,7,1,58119057.0
287,,,[],52069367,2018-08-29 04:11:46,74,0,1,2,
288,,,[],49419860,2018-03-22 03:03:34,85,1,1,1,
289,,,[],64084985,2020-09-27 05:04:59,17,0,0,0,
290,,,[],62647689,2020-06-29 22:41:08,65,1,0,0,
291,,,[],53639067,2018-12-05 19:00:39,5803,1,1,4,
292,,,[],62454464,2020-06-18 16:11:23,42,1,0,0,
293,,,[],62757232,2020-07-06 13:33:10,25,1,2,0,
294,,,[],62687230,2020-07-02 00:33:41,42,1,0,0,62687439.0
295,,,[],63961076,2020-09-18 18:32:27,27,0,0,0,
296,,,[],63675105,2020-08-31 17:01:46,114,1,3,0,63675585.0
297,,,[],49388477,2018-03-20 15:41:23,921,2,0,2,
298,,,[],61547304,2020-05-01 17:17:32,79,0,0,0,
299,,,[],47064178,2017-11-01 21:44:16,1086,1,0,2,47064497.0
300,,,[],56715893,2019-06-22 13:31:34,45,0,4,1,
301,,,[],60505628,2020-03-03 10:53:38,51,0,0,0,
302,,,[],54377670,2019-01-26 10:50:48,1601,1,2,1,54397593.0
303,,,[],60263100,2020-02-17 13:04:38,142,1,2,2,60264650.0
304,,,[],64052906,2020-09-24 19:09:54,62,0,0,0,
305,,,[],56498504,2019-06-07 16:59:21,1457,3,1,2,56505215.0
306,,,[],57677834,2019-08-27 15:17:45,158,2,0,0,57685279.0
307,,,[],61068630,2020-04-06 20:42:11,147,0,8,0,
308,,,[],58208659,2019-10-02 20:06:44,98,0,2,0,
309,,,[],53897220,2018-12-22 16:06:11,2013,1,1,2,53897562.0
310,,,[],55227732,2019-03-18 18:18:48,191,0,0,1,
311,,,[],58722640,2019-11-06 03:24:14,786,1,5,2,
312,,,[],61335856,2020-04-21 04:15:25,29,0,0,0,
313,,,[],61248166,2020-04-16 10:36:10,21,2,0,0,61248347.0
314,,,[],50925072,2018-06-19 09:35:49,2734,1,0,8,
315,,,[],60871258,2020-03-26 15:59:02,45,1,4,0,60871500.0
316,,,[],63055498,2020-07-23 13:31:37,73,1,0,0,63242031.0
317,,,[],49363410,2018-03-19 12:49:15,3159,1,2,2,
318,,,[],58988302,2019-11-22 05:57:02,167,0,4,1,
319,,,[],52575271,2018-09-30 06:32:33,59,1,2,1,52576543.0
320,,,[],44410135,2017-06-07 10:30:48,4274,2,1,4,45865398.0
321,,,[],48227078,2018-01-12 13:16:38,1912,1,1,2,
322,,,[],61646417,2020-05-06 22:20:01,378,1,0,0,
323,,,[],63233460,2020-08-03 16:39:03,31,1,0,2,63233636.0
324,,,[],51404204,2018-07-18 14:09:36,440,1,7,0,51408585.0
325,,,[],63956735,2020-09-18 13:30:19,28,1,1,0,
326,,,[],55076304,2019-03-09 10:20:11,333,0,4,0,
327,,,[],52119988,2018-08-31 17:08:13,564,2,1,3,
328,,,[],55757445,2019-04-19 06:18:32,58,1,8,1,55769588.0
329,,,[],51657456,2018-08-02 15:36:15,145,0,1,1,
330,,,[],60251342,2020-02-16 17:44:56,162,0,4,0,
331,,,[],50615323,2018-05-31 01:15:49,3339,1,0,5,50620075.0
332,,,[],58859062,2019-11-14 14:25:46,77,0,4,0,
333,,,[],59588928,2020-01-04 07:49:56,380,1,2,0,59589509.0
334,,,[],60195735,2020-02-12 19:39:29,1836,1,5,1,60196740.0
335,,,[],57797113,2019-09-05 00:44:02,15580,5,0,5,58966376.0
336,,,[],63958816,2020-09-18 15:41:22,89,0,3,2,
337,,,[],63345829,2020-08-10 18:17:23,46,1,0,1,63346058.0
338,,,[],57633854,2019-08-23 23:00:32,337,1,3,0,57633983.0
339,,,[],65042945,2020-11-27 19:33:23,28,0,3,0,
340,,,[],58728583,2019-11-06 10:59:57,326,1,1,1,
341,,,[],64059211,2020-09-25 06:49:47,41,1,0,2,
342,,,[],57502753,2019-08-14 22:18:40,64,1,0,0,
343,,,[],52909618,2018-10-20 20:00:18,1556,2,2,1,52909700.0
344,,,[],63845455,2020-09-11 10:40:20,72,2,0,0,
345,,,[],59480596,2019-12-25 17:32:45,53,1,0,1,59482443.0
346,,,[],61695367,2020-05-09 10:39:07,44,1,0,-1,61695570.0
347,,,[],59807175,2020-01-19 04:33:11,31,0,0,0,
348,,,[],53641389,2018-12-05 21:58:33,370,1,0,0,
349,,,[],59690188,2020-01-10 23:18:40,1169,3,0,1,
350,,,[],52448652,2018-09-21 17:38:29,4068,2,4,1,52451376.0
351,,,[],60192304,2020-02-12 15:56:39,75,0,1,0,
352,,,[],59485538,2019-12-26 08:00:08,318,1,3,-2,
353,,,[],55754315,2019-04-18 22:12:46,39,1,0,1,55873230.0
354,,,[],52500088,2018-09-25 14:02:16,52,1,0,0,
355,,,[],48934338,2018-02-22 18:04:35,2729,1,2,4,48947516.0
356,,,[],51753328,2018-08-08 18:23:24,732,1,0,2,51753329.0
357,,,[],53761145,2018-12-13 11:45:55,1000,1,0,2,53761547.0
358,,,[],61603429,2020-05-04 23:39:08,152,1,0,1,61610843.0
359,,,[],46050073,2017-09-05 08:14:11,699,0,5,3,
360,,,[],62732146,2020-07-04 17:16:02,32,1,0,0,
361,,,[],60541399,2020-03-05 08:53:59,33,1,0,1,
362,,,[],61180002,2020-04-13 00:33:40,53,0,0,0,
363,,,[],53107605,2018-11-01 18:53:52,890,1,4,0,
364,,,[],62813488,2020-07-09 11:07:33,48,1,4,0,
365,,,[],55019885,2019-03-06 09:42:18,2043,3,1,8,
366,,,[],59735873,2020-01-14 14:33:29,47,0,1,0,
367,,,[],56078515,2019-05-10 13:16:46,661,1,4,0,56079063.0
368,,,[],64409974,2020-10-18 05:18:01,14,0,2,0,
369,,,[],59313711,2019-12-12 22:39:02,303,2,0,1,59319495.0
370,,,[],53113316,2018-11-02 05:55:07,210,0,0,1,
371,,,[],54800979,2019-02-21 06:56:52,447,1,0,0,54801189.0
372,,,[],59826281,2020-01-20 15:22:11,108,1,0,0,
373,,,[],64200117,2020-10-04 21:33:13,26,2,2,0,64200898.0
374,,,[],57740150,2019-08-31 17:18:43,56,0,0,2,
375,,,[],51684041,2018-08-04 08:56:57,160,1,0,1,51698808.0
376,,,[],64040349,2020-09-24 06:00:26,38,1,2,-1,64040612.0
377,,,[],46806127,2017-10-18 08:46:24,321,2,8,2,46839026.0
378,,,[],50518563,2018-05-24 21:40:21,28,0,5,0,
379,,,[],55354111,2019-03-26 09:50:43,552,1,2,0,55355189.0
380,,,[],58530328,2019-10-23 20:10:35,228,1,0,1,
381,,,[],51638053,2018-08-01 16:20:21,1042,1,3,3,51638276.0
382,,,[],48796619,2018-02-14 21:34:51,3214,3,7,14,
383,,,[],61928675,2020-05-21 06:37:27,161,1,8,1,
384,,,[],60015820,2020-02-01 10:01:08,63,1,1,3,
385,,,[],53999456,2019-01-01 22:32:59,507,1,2,1,
386,,,[],54178409,2019-01-14 09:07:10,22,0,3,0,
387,,,[],62079034,2020-05-29 05:03:15,137,1,0,1,62083580.0
388,,,[],60529273,2020-03-04 15:20:00,38,0,4,0,
389,,,[],55326189,2019-03-24 16:52:49,517,0,4,2,
390,,,[],59451934,2019-12-23 08:05:23,78,2,5,0,
391,,,[],45007963,2017-07-10 09:08:45,959,1,3,1,
392,,,[],49102300,2018-03-05 01:30:48,229,2,1,0,
393,,,[],52876496,2018-10-18 14:37:12,2206,1,7,-1,
394,,,[],64966761,2020-11-23 10:38:15,34,0,0,0,
395,,,[],55577711,2019-04-08 16:20:17,2412,1,4,7,55577921.0
396,,,[],53146876,2018-11-05 00:32:39,149,1,0,1,
397,,,[],63426481,2020-08-15 13:19:53,10,0,0,0,
398,,,[],57894349,2019-09-11 17:47:30,383,1,0,1,
399,,,[],61533209,2020-04-30 21:40:02,104,2,0,0,61534187.0
400,,,[],59345642,2019-12-15 16:10:08,284,1,0,2,
401,,,[],55091324,2019-03-10 19:08:26,930,2,0,0,
402,,,[],61851707,2020-05-17 12:20:56,21,0,0,0,
403,,,[],51850633,2018-08-14 22:35:39,1488,1,0,1,
404,,,[],56819460,2019-06-29 17:24:17,37,1,2,1,
405,,,[],51322381,2018-07-13 09:49:45,5532,2,1,4,
406,,,[],64313638,2020-10-12 07:48:03,19,0,2,0,
