,First_ans_time,First_acc_ans_time,Answers,Q_id,Q_create_time,View_count,Answer_count,Comment_count,Score,Accepted_Answer_id
194,,,,35582746,2016-02-23 16:23:25,447,0,4,3,
195,,,,59109436,2019-11-29 18:12:19,76,1,0,0,61807667.0
196,,,,41077940,2016-12-10 16:53:36,879,1,7,0,41079984.0
197,,,,53618757,2018-12-04 17:49:48,6053,3,0,0,
198,,,,57371018,2019-08-06 07:31:39,883,2,3,2,
199,,,,57721804,2019-08-30 06:46:55,1356,2,0,1,
200,,,,47610308,2017-12-02 17:00:54,2999,3,6,2,47639050.0
201,,,,61773597,2020-05-13 11:37:30,27,1,0,0,61773824.0
202,,,,42890908,2017-03-19 19:04:58,265,0,2,0,
203,,,,60444486,2020-02-28 02:35:21,162,0,2,5,
204,,,,57653444,2019-08-26 07:23:33,67,1,0,0,
205,,,,64072148,2020-09-25 22:42:56,337,2,5,0,
206,,,,62226487,2020-06-06 02:04:48,40,0,3,1,
207,,,,63340967,2020-08-10 13:14:25,31,1,0,0,63342023.0
208,,,,58200403,2019-10-02 11:18:06,423,1,1,1,64113331.0
209,,,,61824447,2020-05-15 16:51:11,80,1,0,1,61834056.0
210,,,,59108130,2019-11-29 16:15:08,438,0,9,0,
211,,,,63460911,2020-08-18 02:09:48,199,0,0,0,
212,,,,45282297,2017-07-24 13:45:02,192,1,1,0,
213,,,,61289559,2020-04-18 13:03:40,31,0,4,0,
214,,,,55714076,2019-04-16 17:58:05,283,1,0,0,55715913.0
215,,,,60307567,2020-02-19 19:08:41,281,1,0,1,
216,,,,47949159,2017-12-23 02:01:29,1643,1,0,1,
217,,,,61493605,2020-04-29 03:13:58,352,1,0,1,
218,,,,49937576,2018-04-20 08:43:13,854,0,5,0,
219,,,,44115133,2017-05-22 14:12:59,2418,1,0,1,44117343.0
220,,,,63312674,2020-08-08 07:02:42,33,2,0,0,63312954.0
221,,,,55645953,2019-04-12 06:47:24,2075,1,0,3,55647075.0
222,,,,56447556,2019-06-04 16:04:35,1578,1,3,0,56498788.0
223,,,,58123276,2019-09-26 19:08:21,257,1,0,0,
224,,,,65113349,2020-12-02 17:41:22,8,0,0,0,
225,,,,63736368,2020-09-04 07:03:32,27,1,1,0,
226,,,,39881437,2016-10-05 18:40:21,1336,1,3,2,
227,,,,53285424,2018-11-13 16:28:38,2172,1,3,4,53341233.0
228,,,,48729409,2018-02-11 07:41:42,418,1,4,0,48730119.0
229,,,,58432559,2019-10-17 12:21:59,159,1,0,0,
230,,,,47499284,2017-11-26 18:00:28,1968,1,0,0,47499434.0
231,,,,53120951,2018-11-02 14:57:54,217,0,5,0,
232,,,,51472307,2018-07-23 05:53:53,144,0,2,0,
233,,,,53499321,2018-11-27 12:06:13,398,0,9,0,
234,,,,45670244,2017-08-14 08:20:24,3320,2,2,4,
235,,,,49210844,2018-03-10 15:36:34,3695,1,0,2,49231746.0
236,,,,58305973,2019-10-09 14:03:33,68,0,2,0,
237,,,,62957726,2020-07-17 16:03:28,53,1,0,0,62963488.0
238,,,,54704052,2019-02-15 06:53:01,1155,1,2,0,54705820.0
239,,,,49192051,2018-03-09 10:49:36,8961,2,1,7,49196727.0
240,,,,64553952,2020-10-27 11:56:26,19,0,1,0,
241,,,,38833934,2016-08-08 16:10:14,4028,2,3,5,38862401.0
242,,,,52359157,2018-09-16 23:16:19,878,1,5,0,
243,,,,62153815,2020-06-02 14:00:49,405,2,0,0,
244,,,,58002600,2019-09-19 01:39:00,838,1,2,6,
245,,,,46253823,2017-09-16 12:17:07,1188,1,0,1,46253945.0
246,,,,55224045,2019-03-18 14:48:00,155,1,2,0,
247,,,,54430310,2019-01-29 22:03:59,1741,1,6,0,
248,,,,59780740,2020-01-17 03:21:12,249,0,1,1,
249,,,,55032687,2019-03-06 21:47:05,1077,1,0,0,
250,,,,61007457,2020-04-03 08:02:26,100,2,0,0,
251,,,,55690917,2019-04-15 14:02:50,424,1,0,2,
252,,,,60975651,2020-04-01 16:24:44,154,1,0,0,60981887.0
253,,,,65055254,2020-11-28 22:52:31,6,0,0,0,
254,,,,62239477,2020-06-07 00:14:38,57,0,0,0,
255,,,,57982158,2019-09-17 21:15:16,3567,1,2,5,57985788.0
256,,,,63964890,2020-09-19 03:04:43,26,0,6,0,
257,,,,61438530,2020-04-26 09:29:55,55,0,0,1,
258,,,,61005832,2020-04-03 05:54:01,316,0,2,0,
259,,,,64313526,2020-10-12 07:40:23,53,2,2,0,
260,,,,60958214,2020-03-31 19:17:15,88,0,3,0,
261,,,,61632744,2020-05-06 10:19:45,27,0,0,0,
262,,,,52522171,2018-09-26 16:16:33,370,0,2,1,
263,,,,58115412,2019-09-26 11:03:20,1892,2,3,1,
264,,,,39908940,2016-10-07 03:33:37,393,0,0,1,
265,,,,50779752,2018-06-10 00:56:36,278,0,0,3,
266,,,,58635521,2019-10-31 00:45:25,1734,3,0,1,58635583.0
267,,,,61176084,2020-04-12 18:16:22,693,1,0,2,62510667.0
268,,,,46180019,2017-09-12 15:13:07,422,0,0,3,
269,,,,47615041,2017-12-03 03:44:59,1075,2,0,1,
270,,,,45265977,2017-07-23 14:06:18,194,1,2,0,45268562.0
271,,,,63966872,2020-09-19 08:41:25,64,2,0,0,63976574.0
272,,,,60035792,2020-02-03 08:50:07,97,0,0,0,
273,,,,64611269,2020-10-30 15:26:38,22,0,1,1,
274,,,,60589622,2020-03-08 16:32:12,79,0,2,0,
275,,,,64238625,2020-10-07 06:46:30,43,0,3,0,
276,,,,64528706,2020-10-25 20:56:25,33,2,0,0,64529413.0
277,,,,62311222,2020-06-10 19:03:16,119,3,0,1,62311811.0
278,,,,52781514,2018-10-12 14:18:51,652,0,5,0,
279,,,,64999781,2020-11-25 06:55:23,18,0,1,0,
280,,,,53584580,2018-12-02 21:02:05,206,1,2,0,53689708.0
281,,,,58383691,2019-10-14 20:31:19,291,1,6,0,58404309.0
282,,,,50184145,2018-05-04 23:08:21,2728,2,0,4,50184208.0
283,,,,61693349,2020-05-09 07:41:55,556,1,0,0,
284,,,,55181044,2019-03-15 10:56:32,3241,2,4,5,55431517.0
285,,,,54108047,2019-01-09 10:30:26,40,0,2,0,
286,,,,46688822,2017-10-11 12:58:48,1537,1,0,23,
287,,,,61054359,2020-04-06 06:48:38,1152,1,2,0,
288,,,,56289270,2019-05-24 09:04:23,785,1,1,2,56536441.0
289,,,,45924269,2017-08-28 17:18:26,658,1,5,0,45926474.0
290,,,,63482558,2020-08-19 08:03:27,33,0,1,0,
291,,,,58361405,2019-10-13 07:21:28,347,0,5,0,
292,,,,57272481,2019-07-30 13:07:44,651,1,2,0,
293,,,,61336639,2020-04-21 05:38:09,73,1,0,1,61356421.0
294,,,,50572259,2018-05-28 19:05:38,444,0,0,2,
295,,,,64127480,2020-09-29 20:52:31,28,1,0,0,64127587.0
296,,,,37611479,2016-06-03 10:06:16,1415,1,0,1,
297,,,,53765593,2018-12-13 15:54:33,3398,1,7,2,
298,,,,46441577,2017-09-27 07:10:52,9038,3,5,8,
299,,,,51269683,2018-07-10 15:57:14,1242,1,1,2,
300,,,,49699572,2018-04-06 19:09:02,48,1,0,0,49700687.0
301,,,,39779184,2016-09-29 20:12:39,1156,1,0,3,40650124.0
302,,,,64243290,2020-10-07 11:43:06,67,1,0,0,
303,,,,60808775,2020-03-23 06:22:49,81,1,3,1,60842268.0
304,,,,64894027,2020-11-18 13:27:20,21,1,0,0,
305,,,,63896182,2020-09-15 06:18:50,72,0,0,0,
306,,,,61934272,2020-05-21 12:12:39,369,0,2,1,
307,,,,63191821,2020-07-31 12:26:58,60,1,0,1,
308,,,,62825151,2020-07-09 23:22:40,18,0,0,0,
309,,,,55998133,2019-05-06 02:33:55,2293,2,2,1,
310,,,,63669084,2020-08-31 10:29:30,40,1,2,0,
311,,,,51708373,2018-08-06 13:05:25,232,1,0,2,51708506.0
312,,,,63878391,2020-09-14 05:07:22,146,1,1,1,
313,,,,57133906,2019-07-21 14:03:38,2071,1,2,2,
314,,,,60337342,2020-02-21 11:04:42,348,0,4,2,
315,,,,64818504,2020-11-13 09:32:47,53,0,2,0,
316,,,,60060152,2020-02-04 15:03:29,160,0,1,0,
317,,,,56535020,2019-06-11 00:35:33,673,0,1,4,
318,,,,57712087,2019-08-29 14:12:38,10,0,3,0,
319,,,,60453460,2020-02-28 14:11:41,28,0,0,0,
320,,,,63479358,2020-08-19 02:57:27,24,0,0,1,
321,,,,57046843,2019-07-15 20:35:52,1552,3,0,0,
322,,,,58751457,2019-11-07 14:59:11,202,1,0,0,
323,,,,51025483,2018-06-25 14:09:06,1532,2,0,1,51026626.0
324,,,,55323968,2019-03-24 12:50:46,413,0,2,0,
325,,,,57507774,2019-08-15 09:43:40,437,1,3,0,
326,,,,53466396,2018-11-25 09:57:36,561,1,2,-1,
327,,,,63982154,2020-09-20 18:07:56,362,0,1,0,
328,,,,54442106,2019-01-30 13:49:47,35,1,0,0,
329,,,,44522954,2017-06-13 13:27:35,841,1,0,0,44523602.0
330,,,,52915150,2018-10-21 12:07:25,331,1,4,1,
331,,,,56606583,2019-06-15 01:06:51,1297,1,3,1,56607252.0
332,,,,47943207,2017-12-22 14:36:18,5221,1,1,3,
333,,,,63350105,2020-08-11 01:09:02,478,2,0,1,
334,,,,64711311,2020-11-06 08:40:53,91,1,1,1,64757910.0
335,,,,44434359,2017-06-08 11:23:21,896,1,3,4,44434743.0
336,,,,40733905,2016-11-22 04:42:35,489,1,0,0,
337,,,,43245794,2017-04-06 04:35:59,922,1,0,1,43248351.0
338,,,,56307656,2019-05-25 18:31:15,3273,2,0,3,56308417.0
339,,,,58880985,2019-11-15 16:20:13,292,1,0,1,
340,,,,53462143,2018-11-24 20:34:39,1043,1,0,1,
341,,,,44485560,2017-06-11 15:32:22,261,2,0,1,
342,,,,64849240,2020-11-15 20:06:42,43,1,1,1,
343,,,,57619393,2019-08-23 03:06:57,4473,1,0,2,
344,,,,62871218,2020-07-13 07:36:50,249,1,0,1,
345,,,,47191992,2017-11-09 00:26:56,298,1,0,0,47233671.0
346,,,,51764713,2018-08-09 10:33:10,3557,1,4,3,
347,,,,56889170,2019-07-04 13:36:19,263,1,0,0,
348,,,,59532768,2019-12-30 14:56:54,366,2,1,4,60987287.0
349,,,,55786512,2019-04-21 20:32:35,422,2,1,1,
350,,,,59421277,2019-12-20 07:18:23,58,1,0,0,
351,,,,34442420,2015-12-23 19:26:09,2020,2,0,2,34442629.0
352,,,,53206781,2018-11-08 11:24:45,2613,0,0,3,
353,,,,51569370,2018-07-28 08:06:20,1088,1,5,0,
354,,,,54090270,2019-01-08 10:54:12,404,1,0,1,
355,,,,59305514,2019-12-12 13:17:32,5889,1,14,6,59309717.0
356,,,,52682671,2018-10-06 19:33:45,433,1,3,0,
357,,,,60143510,2020-02-10 02:50:20,172,1,4,1,
358,,,,62894945,2020-07-14 12:13:58,2724,2,4,1,62907774.0
359,,,,40917017,2016-12-01 17:39:08,1786,1,1,1,40957078.0
360,,,,57406870,2019-08-08 06:59:03,1362,1,0,1,57440089.0
361,,,,52149009,2018-09-03 11:35:49,154,0,4,0,
362,,,,43441926,2017-04-16 20:42:52,642,1,4,0,
363,,,,56034502,2019-05-08 06:08:37,104,0,1,1,
364,,,,47030644,2017-10-31 08:13:19,8967,1,1,6,47272724.0
365,,,,47545540,2017-11-29 05:17:07,4759,1,1,1,47545838.0
366,,,,43019852,2017-03-25 17:50:42,8904,3,0,2,
367,,,,60646444,2020-03-12 01:23:31,18,0,0,0,
368,,,,60634839,2020-03-11 11:20:24,780,1,5,2,
369,,,,59073606,2019-11-27 15:32:09,46,1,0,-1,
370,,,,39672514,2016-09-24 04:31:14,1963,1,0,2,39682387.0
371,,,,56090377,2019-05-11 12:29:38,3855,1,3,1,56090920.0
372,,,,63590912,2020-08-26 05:13:56,46,0,0,1,
373,,,,51223936,2018-07-07 14:03:24,8591,1,0,10,51224078.0
374,,,,59842712,2020-01-21 13:57:08,228,2,6,0,59843479.0
375,,,,50819035,2018-06-12 13:58:15,364,0,0,2,
376,,,,37762210,2016-06-11 09:40:15,1800,1,0,0,37762704.0
377,,,,56861681,2019-07-03 01:07:22,215,1,2,0,
378,,,,49151662,2018-03-07 12:11:55,1956,4,3,4,
379,,,,33730259,2015-11-16 07:24:37,3129,2,0,3,33856549.0
380,,,,59370688,2019-12-17 08:59:05,98,0,0,0,
381,,,,65055947,2020-11-29 00:53:03,23,0,3,0,
382,,,,63209583,2020-08-01 20:07:03,134,0,0,0,
383,,,,64829764,2020-11-14 00:36:38,24,0,0,0,
384,,,,56834596,2019-07-01 11:06:17,589,1,0,1,
385,,,,47299339,2017-11-15 04:24:05,101,1,0,0,
386,,,,62864665,2020-07-12 17:57:27,86,1,1,0,
387,,,,48819561,2018-02-16 03:13:17,143,1,0,0,
388,,,,53451188,2018-11-23 18:01:26,564,0,2,0,
389,,,,45047205,2017-07-12 02:14:04,1527,1,0,2,
390,,,,60901344,2020-03-28 12:48:20,10,0,0,0,
391,,,,63268144,2020-08-05 15:09:57,21,0,2,0,
392,,,,48286968,2018-01-16 17:41:44,2631,0,2,3,
393,,,,50761702,2018-06-08 13:27:26,202,0,2,0,
394,,,,46637670,2017-10-09 01:23:12,4997,1,0,2,
395,,,,50366626,2018-05-16 09:05:26,760,1,1,0,50377239.0
396,,,,64108943,2020-09-28 20:06:48,53,0,3,0,
397,,,,61447912,2020-04-26 20:49:49,171,1,1,0,
398,,,,59982893,2020-01-30 09:36:19,1527,1,6,1,
399,,,,60557629,2020-03-06 04:32:33,451,0,5,1,
400,,,,61920569,2020-05-20 18:44:04,76,1,0,0,62026861.0
401,,,,45235253,2017-07-21 10:25:52,478,1,0,2,
402,,,,49301203,2018-03-15 13:48:25,4203,1,1,1,49301581.0
403,,,,53607181,2018-12-04 06:50:36,377,1,0,0,
404,,,,62727910,2020-07-04 10:18:55,65,1,0,0,
405,,,,56814449,2019-06-29 01:17:13,295,2,0,1,56814589.0
406,,,,46542773,2017-10-03 10:46:52,2677,0,4,1,
407,,,,50339570,2018-05-14 21:54:45,352,1,0,0,
408,,,,64105822,2020-09-28 16:11:03,72,0,6,0,
409,,,,62712483,2020-07-03 09:28:03,92,1,2,0,
410,,,,45142977,2017-07-17 11:23:36,1565,2,0,1,
411,,,,62943063,2020-07-16 20:34:17,23,0,1,0,
412,,,,45266707,2017-07-23 15:18:13,1384,1,4,0,45288656.0
413,,,,51063631,2018-06-27 13:08:35,706,1,0,0,51064466.0
414,,,,64798786,2020-11-12 06:12:27,12,0,0,0,
415,,,,60309106,2020-02-19 20:57:18,974,2,0,0,60476620.0
416,,,,45920126,2017-08-28 13:22:07,683,1,0,0,
417,,,,48737869,2018-02-12 00:13:58,7306,1,3,2,
418,,,,43168895,2017-04-02 13:28:24,166,1,0,0,43181137.0
419,,,,61276178,2020-04-17 16:21:44,66,0,7,1,
