Q_id,Id,CreationDate,ParentId
51895244,51895567,2018-08-17 12:33:48,51895244
38401202,38403680,2016-07-15 19:22:03,38401202
61278302,61279821,2020-04-17 20:06:26,61278302
28501072,28501150,2015-02-13 13:51:07,28501072
28501072,28501202,2015-02-13 13:53:51,28501072
28501072,30812740,2015-06-12 21:56:14,28501072
28501072,33600953,2015-11-09 01:01:04,28501072
28501072,39288407,2016-09-02 09:01:49,28501072
28501072,46287905,2017-09-18 20:43:28,28501072
28501072,54854513,2019-02-24 17:24:24,28501072
27471177,27471317,2014-12-14 16:25:22,27471177
27471177,27492630,2014-12-15 20:34:28,27471177
3703944,3703982,2010-09-13 20:06:35,3703944
3703944,3703993,2010-09-13 20:08:03,3703944
3703944,3704000,2010-09-13 20:09:23,3703944
3703944,3705488,2010-09-14 01:04:45,3703944
22919275,22921140,2014-04-07 19:18:24,22919275
46449738,46451775,2017-09-27 15:28:06,46449738
46449738,46453165,2017-09-27 16:44:40,46449738
36870633,36879837,2016-04-27 03:39:49,36870633
36870633,36967715,2016-05-01 14:26:02,36870633
18023553,18023579,2013-08-02 18:15:27,18023553
38907413,38907493,2016-08-11 23:12:59,38907413
34242030,34255998,2015-12-13 20:31:59,34242030
4858467,4860826,2011-02-01 09:23:25,4858467
4858467,4876291,2011-02-02 15:28:40,4858467
4858467,11780678,2012-08-02 15:18:33,4858467
56882778,56921424,2019-07-07 10:41:21,56882778
56882778,56922532,2019-07-07 13:22:08,56882778
43572898,43573362,2017-04-23 15:58:56,43572898
63427681,63429158,2020-08-15 17:50:05,63427681
63427681,63429159,2020-08-15 17:50:34,63427681
43216610,43217132,2017-04-04 20:30:30,43216610
16370583,16370731,2013-05-04 04:54:00,16370583
16370583,16371599,2013-05-04 07:09:54,16370583
16370583,21324905,2014-01-24 05:07:26,16370583
16370583,24224705,2014-06-14 21:58:13,16370583
16370583,25064870,2014-07-31 17:03:00,16370583
16370583,25940220,2014-09-19 18:26:53,16370583
16370583,38860211,2016-08-09 20:51:52,16370583
16370583,38908406,2016-08-12 01:16:10,16370583
16370583,44722528,2017-06-23 13:22:59,16370583
16370583,48104481,2018-01-04 22:27:45,16370583
16370583,49785228,2018-04-11 22:21:33,16370583
16370583,49798838,2018-04-12 14:12:24,16370583
16370583,49840424,2018-04-15 09:28:36,16370583
16370583,49967442,2018-04-22 15:10:28,16370583
16370583,49970782,2018-04-22 21:12:29,16370583
16370583,50008229,2018-04-24 18:06:43,16370583
16370583,50030894,2018-04-25 20:33:21,16370583
16370583,50180328,2018-05-04 17:33:29,16370583
16370583,50366037,2018-05-16 08:36:12,16370583
16370583,50522141,2018-05-25 05:34:34,16370583
16370583,50970680,2018-06-21 14:12:00,16370583
16370583,51274475,2018-07-10 21:59:19,16370583
16370583,51612762,2018-07-31 11:50:58,16370583
16370583,52488866,2018-09-25 00:08:37,16370583
16370583,57520223,2019-08-16 07:02:34,16370583
16370583,63363498,2020-08-11 17:34:08,16370583
27074322,27074349,2014-11-22 05:18:14,27074322
27074322,27074353,2014-11-22 05:18:37,27074322
14802442,15154234,2013-03-01 09:17:10,14802442
10715628,10715686,2012-05-23 07:53:04,10715628
10715628,29710430,2015-04-17 22:25:24,10715628
10715628,31975538,2015-08-12 21:15:10,10715628
10715628,61637370,2020-05-06 14:11:27,10715628
10715628,64582791,2020-10-28 23:27:21,10715628
48872564,48872610,2018-02-19 19:02:58,48872564
62472606,62472871,2020-06-19 14:52:41,62472606
28999668,28999855,2015-03-12 00:19:00,28999668
58800527,58800887,2019-11-11 11:55:31,58800527
44334261,44334334,2017-06-02 17:21:23,44334261
49845994,49846244,2018-04-15 20:03:46,49845994
30003957,30004116,2015-05-02 15:31:14,30003957
59151477,59183969,2019-12-04 20:11:02,59151477
61897926,61898036,2020-05-19 18:19:23,61897926
50849478,61617867,2020-05-05 16:17:02,50849478
11870210,11870736,2012-08-08 18:21:31,11870210
52542614,54205302,2019-01-15 19:04:26,52542614
54517501,54517783,2019-02-04 14:00:50,54517501
28926017,28989658,2015-03-11 14:43:24,28926017
46914387,46914605,2017-10-24 15:35:18,46914387
37908571,44834057,2017-06-29 20:05:46,37908571
37908571,57458249,2019-08-12 08:59:13,37908571
58085041,58086538,2019-09-24 18:51:48,58085041
59099451,59099737,2019-11-29 06:27:12,59099451
43207335,50991128,2018-06-22 15:22:40,43207335
14580540,14581501,2013-01-29 11:08:28,14580540
14580540,14582003,2013-01-29 11:37:25,14580540
14580540,22399737,2014-03-14 08:30:54,14580540
47992091,47992508,2017-12-27 12:49:37,47992091
47992091,48001510,2017-12-28 04:17:08,47992091
14313025,14316160,2013-01-14 09:51:41,14313025
14313025,14663466,2013-02-02 15:36:31,14313025
14313025,15246472,2013-03-06 11:44:29,14313025
43194726,43197709,2017-04-04 03:27:30,43194726
43194726,43207853,2017-04-04 12:53:53,43194726
28575082,28575163,2015-02-18 02:54:56,28575082
28575082,63277626,2020-08-06 05:54:54,28575082
28575082,64616491,2020-10-30 22:22:01,28575082
28575082,64619432,2020-10-31 07:28:48,28575082
50659889,50661395,2018-06-02 21:40:01,50659889
36382937,36383314,2016-04-03 08:39:56,36382937
36382937,53464117,2018-11-25 02:16:24,36382937
27216038,27216633,2014-11-30 18:25:51,27216038
53920226,53920592,2018-12-25 08:22:11,53920226
31349851,31393224,2015-07-13 20:51:38,31349851
39473824,39478210,2016-09-13 20:08:32,39473824
42970646,42972210,2017-03-23 09:38:56,42970646
42970646,42972685,2017-03-23 09:58:11,42970646
42970646,53827801,2018-12-18 06:57:36,42970646
44584671,44586994,2017-06-16 10:27:46,44584671
44584671,44588364,2017-06-16 11:39:01,44584671
60633076,60633819,2020-03-11 10:24:14,60633076
60633076,60634138,2020-03-11 10:41:38,60633076
32896097,32898255,2015-10-01 23:17:50,32896097
52423333,52423642,2018-09-20 11:03:08,52423333
52423333,52423744,2018-09-20 11:08:12,52423333
52423333,52423990,2018-09-20 11:20:58,52423333
52423333,52424005,2018-09-20 11:21:35,52423333
47614999,47615030,2017-12-03 03:43:19,47614999
47614999,47616241,2017-12-03 07:27:58,47614999
34787210,34800394,2016-01-14 21:47:49,34787210
63945863,64038232,2020-09-24 01:13:33,63945863
62758797,62773351,2020-07-07 10:37:45,62758797
55168908,55169383,2019-03-14 18:11:07,55168908
50591856,51000685,2018-06-23 11:23:34,50591856
48630248,48630393,2018-02-05 19:49:05,48630248
48630248,48635855,2018-02-06 05:08:22,48630248
37148550,37149361,2016-05-10 21:34:08,37148550
22999273,23005526,2014-04-11 06:54:23,22999273
23861355,23885316,2014-05-27 09:09:00,23861355
23861355,24999138,2014-07-28 15:54:01,23861355
23861355,36060331,2016-03-17 12:16:58,23861355
23861355,38826815,2016-08-08 10:26:44,23861355
23861355,45589403,2017-08-09 11:28:25,23861355
15587445,15587866,2013-03-23 14:27:17,15587445
15587445,15590241,2013-03-23 18:02:58,15587445
43325174,43326115,2017-04-10 14:39:16,43325174
53728305,53730308,2018-12-11 18:31:33,53728305
53728305,53730397,2018-12-11 18:37:36,53728305
56451430,56470022,2019-06-06 01:51:30,56451430
45318066,45321530,2017-07-26 08:33:47,45318066
45318066,45353942,2017-07-27 14:36:34,45318066
53582922,53583415,2018-12-02 18:41:28,53582922
13516364,13516794,2012-11-22 16:28:17,13516364
23175832,23177298,2014-04-20 00:59:04,23175832
49058275,49072831,2018-03-02 16:00:33,49058275
61646185,61646629,2020-05-06 22:36:40,61646185
61646185,61735341,2020-05-11 17:13:01,61646185
19975301,19991109,2013-11-15 00:14:50,19975301
38420922,38444940,2016-07-18 19:52:53,38420922
40453457,40457093,2016-11-07 02:48:23,40453457
49466707,49466852,2018-03-24 16:03:56,49466707
49466707,49466863,2018-03-24 16:04:36,49466707
54162277,54162396,2019-01-12 17:59:36,54162277
54162277,54165408,2019-01-13 01:36:26,54162277
54162277,54177721,2019-01-14 08:09:23,54162277
64498145,64503249,2020-10-23 15:47:01,64498145
51287590,51289825,2018-07-11 15:58:57,51287590
43317187,43317465,2017-04-10 07:44:51,43317187
40117239,40118405,2016-10-18 21:29:45,40117239
52830545,52830598,2018-10-16 07:59:32,52830545
52830545,52830813,2018-10-16 08:12:20,52830545
52830545,52831035,2018-10-16 08:24:36,52830545
52804788,52806948,2018-10-14 20:45:44,52804788
38090137,38090959,2016-06-29 05:22:04,38090137
33015326,33019535,2015-10-08 15:04:50,33015326
31298842,31301933,2015-07-08 19:28:21,31298842
29290913,29317608,2015-03-28 13:16:14,29290913
29290913,29357159,2015-03-30 22:03:07,29290913
9777871,9778486,2012-03-19 21:51:09,9777871
29275614,29281180,2015-03-26 14:33:50,29275614
36666641,36677401,2016-04-17 13:49:27,36666641
36666641,36708093,2016-04-19 03:36:48,36666641
57193221,57199308,2019-07-25 10:00:08,57193221
49017941,49026572,2018-02-28 09:54:01,49017941
62335799,62341766,2020-06-12 09:54:04,62335799
49216339,49216429,2018-03-11 03:44:32,49216339
49216339,55215258,2019-03-18 05:52:15,49216339
62588616,62588933,2020-06-26 06:05:26,62588616
46509783,46509811,2017-10-01 06:24:10,46509783
46509783,46509879,2017-10-01 06:38:41,46509783
46509783,46509932,2017-10-01 06:48:37,46509783
29149158,29149238,2015-03-19 15:52:29,29149158
54499209,57342397,2019-08-03 22:05:33,54499209
36836481,36843232,2016-04-25 14:18:33,36836481
36836481,36849430,2016-04-25 19:28:32,36836481
21882460,21882522,2014-02-19 13:51:47,21882460
40979675,40982857,2016-12-05 20:35:22,40979675
40979675,41005698,2016-12-06 21:58:28,40979675
11763613,11766018,2012-08-01 19:18:18,11763613
11763613,11834518,2012-08-06 19:21:20,11763613
11763613,20224472,2013-11-26 17:55:19,11763613
57994144,57994696,2019-09-18 14:07:01,57994144
7400533,7406207,2011-09-13 17:50:31,7400533
7400533,7521202,2011-09-22 20:38:12,7400533
48671265,48679657,2018-02-08 07:15:26,48671265
19515595,19602912,2013-10-26 04:46:47,19515595
19515595,19609003,2013-10-26 16:24:39,19515595
19515595,19624956,2013-10-27 23:29:06,19515595
19515595,19641189,2013-10-28 17:24:54,19515595
19515595,19682422,2013-10-30 12:36:06,19515595
19515595,55570673,2019-04-08 09:51:18,19515595
48412858,48424785,2018-01-24 14:25:04,48412858
48741451,48809986,2018-02-15 14:50:25,48741451
34088658,34089740,2015-12-04 13:42:43,34088658
27818607,27819264,2015-01-07 12:11:31,27818607
60869725,61054182,2020-04-06 06:34:35,60869725
60869725,61085299,2020-04-07 16:56:26,60869725
64835357,64835395,2020-11-14 15:17:39,64835357
19693204,19693261,2013-10-30 20:33:29,19693204
19693204,19693351,2013-10-30 20:39:13,19693204
19693204,19696497,2013-10-31 00:44:26,19693204
14881943,15068510,2013-02-25 13:50:39,14881943
53927702,53951517,2018-12-27 22:28:43,53927702
53231269,53239000,2018-11-10 12:34:38,53231269
56592351,56592530,2019-06-14 06:23:25,56592351
56592351,56593132,2019-06-14 07:07:56,56592351
32446892,32447020,2015-09-07 23:03:22,32446892
32446892,40639498,2016-11-16 18:23:15,32446892
46192371,46193336,2017-09-13 09:07:40,46192371
64322444,64322787,2020-10-12 17:42:18,64322444
64322444,64328926,2020-10-13 05:15:45,64322444
49863520,49864437,2018-04-16 18:58:37,49863520
49863520,50118140,2018-05-01 14:17:04,49863520
62523664,62523936,2020-06-22 21:41:26,62523664
63197345,64437676,2020-10-20 02:37:00,63197345
41114728,41115059,2016-12-13 06:42:43,41114728
41114728,41116368,2016-12-13 08:16:15,41114728
62341545,62341732,2020-06-12 09:51:43,62341545
35269142,35728594,2016-03-01 16:46:48,35269142
13269543,13289830,2012-11-08 13:28:36,13269543
27178492,27178565,2014-11-27 20:56:30,27178492
27178492,27210525,2014-11-30 06:01:40,27178492
25256878,25616562,2014-09-02 05:38:34,25256878
29476963,29477243,2015-04-06 18:29:59,29476963
29476963,29477259,2015-04-06 18:30:49,29476963
29476963,29477305,2015-04-06 18:33:12,29476963
29476963,29478711,2015-04-06 20:01:39,29476963
42698478,42698865,2017-03-09 15:11:44,42698478
34083039,34083149,2015-12-04 07:34:49,34083039
34083039,34086215,2015-12-04 10:29:56,34083039
34083039,34086217,2015-12-04 10:29:57,34083039
27576462,27579524,2014-12-20 10:58:44,27576462
46866525,46868162,2017-10-21 21:14:54,46866525
57081411,57231307,2019-07-27 10:39:53,57081411
55833370,55833634,2019-04-24 15:26:01,55833370
44881831,44882342,2017-07-03 09:42:30,44881831
44881831,44884309,2017-07-03 11:23:06,44881831
44881831,44897774,2017-07-04 05:43:02,44881831
48535287,48574402,2018-02-02 01:28:41,48535287
35103191,35107254,2016-01-30 21:20:14,35103191
44539224,44539283,2017-06-14 08:20:56,44539224
44539224,44539297,2017-06-14 08:21:36,44539224
56416641,56468178,2019-06-05 21:20:43,56416641
56416641,56469130,2019-06-05 23:07:52,56416641
50794820,50827298,2018-06-12 23:43:59,50794820
39241709,39242299,2016-08-31 06:33:30,39241709
39241709,39244988,2016-08-31 08:52:55,39241709
39241709,48828152,2018-02-16 13:45:16,39241709
42679560,47308701,2017-11-15 13:30:00,42679560
62292731,62292794,2020-06-09 22:18:44,62292731
62292731,62292861,2020-06-09 22:25:28,62292731
3595877,3903865,2010-10-11 06:18:56,3595877
3595877,3976505,2010-10-20 09:41:45,3595877
46344878,47055239,2017-11-01 12:47:33,46344878
29230623,29275814,2015-03-26 10:11:07,29230623
35118596,35118637,2016-01-31 19:51:33,35118596
35118596,35118673,2016-01-31 19:54:27,35118596
35118596,35118952,2016-01-31 20:16:38,35118596
35118596,35153920,2016-02-02 12:46:02,35118596
63642426,63642528,2020-08-29 01:10:43,63642426
29113755,29117440,2015-03-18 08:45:56,29113755
29113755,29155803,2015-03-19 22:01:06,29113755
48729237,48729317,2018-02-11 07:28:08,48729237
31621967,31630857,2015-07-25 20:34:21,31621967
31621967,31633042,2015-07-26 02:27:13,31621967
31621967,31644906,2015-07-27 04:17:42,31621967
60350262,60350562,2020-02-22 08:59:36,60350262
29395248,29398403,2015-04-01 18:43:39,29395248
40661360,40667872,2016-11-18 01:15:56,40661360
35373833,35374347,2016-02-13 00:06:52,35373833
43993038,43993389,2017-05-16 05:48:12,43993038
48480999,48481641,2018-01-27 23:29:13,48480999
33207799,33308082,2015-10-23 17:20:03,33207799
46109452,46109546,2017-09-08 05:55:11,46109452
46109452,46342764,2017-09-21 11:28:28,46109452
27271082,27271415,2014-12-03 12:08:13,27271082
28141348,28148784,2015-01-26 10:56:01,28141348
39007755,39028327,2016-08-18 22:16:04,39007755
39007755,44977004,2017-07-07 17:57:48,39007755
39007755,57198628,2019-07-25 09:27:49,39007755
60800291,60800374,2020-03-22 14:13:59,60800291
60800291,60800436,2020-03-22 14:19:22,60800291
60800291,60800729,2020-03-22 14:44:59,60800291
19694106,19702651,2013-10-31 09:27:13,19694106
25493720,25635252,2014-09-03 02:22:38,25493720
25493720,25682845,2014-09-05 09:36:40,25493720
25493720,26087691,2014-09-28 17:39:40,25493720
25493720,27948531,2015-01-14 17:06:44,25493720
21918961,22888815,2014-04-06 01:08:17,21918961
58639521,58639702,2019-10-31 08:53:33,58639521
58639521,58639780,2019-10-31 08:58:56,58639521
58639521,58639994,2019-10-31 09:12:30,58639521
58639521,58640214,2019-10-31 09:26:23,58639521
64656848,64656981,2020-11-03 04:50:57,64656848
43412753,43414279,2017-04-14 15:09:19,43412753
43412753,43414495,2017-04-14 15:21:33,43412753
23914243,23914306,2014-05-28 14:22:41,23914243
23914243,23914319,2014-05-28 14:23:09,23914243
8562079,8562177,2011-12-19 13:39:56,8562079
46501481,46502227,2017-09-30 11:23:41,46501481
37059269,37059431,2016-05-05 20:12:52,37059269
37059269,37059476,2016-05-05 20:15:27,37059269
37059269,48336233,2018-01-19 07:40:03,37059269
37059269,64429189,2020-10-19 14:13:24,37059269
12317279,12319808,2012-09-07 14:10:52,12317279
15009656,15592853,2013-03-23 22:31:05,15009656
15009656,15592929,2013-03-23 22:39:36,15009656
15009656,15617664,2013-03-25 14:39:05,15009656
15009656,47143831,2017-11-06 18:56:03,15009656
15009656,51005260,2018-06-23 21:40:59,15009656
65040696,65050601,2020-11-28 14:22:04,65040696
3788870,3788947,2010-09-24 16:12:00,3788870
3788870,3789057,2010-09-24 16:26:11,3788870
3788870,3789527,2010-09-24 17:28:58,3788870
3788870,5351315,2011-03-18 11:29:06,3788870
3788870,21400566,2014-01-28 08:38:26,3788870
3788870,38062250,2016-06-27 19:58:48,3788870
3788870,43785402,2017-05-04 14:16:16,3788870
3788870,54499811,2019-02-03 03:53:12,3788870
3788870,61479854,2020-04-28 12:09:39,3788870
24622693,24623360,2014-07-08 03:47:06,24622693
24622693,24685896,2014-07-10 20:41:10,24622693
63586212,63586392,2020-08-25 20:10:11,63586212
27141464,27144475,2014-11-26 08:34:02,27141464
21633542,26331278,2014-10-13 00:02:35,21633542
20470921,20471785,2013-12-09 13:26:22,20470921
20470921,42906097,2017-03-20 14:23:32,20470921
20470921,64007018,2020-09-22 09:38:56,20470921
63708987,63709042,2020-09-02 15:47:21,63708987
63708987,63709102,2020-09-02 15:51:57,63708987
33389108,33389155,2015-10-28 10:55:00,33389108
33389108,41013964,2016-12-07 09:38:48,33389108
18426127,18476685,2013-08-27 22:44:24,18426127
33731454,33743255,2015-11-16 19:38:43,33731454
46499433,46502955,2017-09-30 13:00:57,46499433
43451906,43452397,2017-04-17 13:24:28,43451906
43451906,43463594,2017-04-18 04:29:57,43451906
43451906,44270706,2017-05-30 19:46:25,43451906
51490620,51491582,2018-07-24 06:11:29,51490620
51490620,56727426,2019-06-23 20:16:08,51490620
37971268,37971762,2016-06-22 14:59:56,37971268
19648959,19649038,2013-10-29 03:18:35,19648959
19648959,19737213,2013-11-01 23:43:26,19648959
30328586,30329417,2015-05-19 15:07:01,30328586
25352211,25352283,2014-08-17 18:24:34,25352211
58623137,64524649,2020-10-25 14:11:28,58623137
51406281,51406377,2018-07-18 15:57:26,51406281
39858195,39875376,2016-10-05 13:30:51,39858195
50883000,50913980,2018-06-18 16:38:14,50883000
30808083,30808119,2015-06-12 16:36:47,30808083
30808083,30808341,2015-06-12 16:50:38,30808083
30808083,30808508,2015-06-12 17:00:14,30808083
30808083,30808667,2015-06-12 17:10:28,30808083
30808083,30809036,2015-06-12 17:33:04,30808083
48585330,48585535,2018-02-02 15:08:59,48585330
48585330,48585604,2018-02-02 15:12:41,48585330
48585330,48586030,2018-02-02 15:36:36,48585330
29850301,29850687,2015-04-24 14:52:14,29850301
55202347,55202622,2019-03-16 23:51:18,55202347
54787845,54788049,2019-02-20 13:55:25,54787845
48619305,48619610,2018-02-05 09:45:18,48619305
14095971,14101885,2012-12-31 12:55:50,14095971
14095971,14103163,2012-12-31 15:08:35,14095971
14095971,24049094,2014-06-04 23:10:37,14095971
14095971,25375857,2014-08-19 04:52:52,14095971
62416738,62417001,2020-06-16 20:25:04,62416738
62416738,62419359,2020-06-16 23:57:47,62416738
62416738,62426507,2020-06-17 10:08:15,62416738
57598318,57601419,2019-08-22 02:46:49,57598318
43856752,45448910,2017-08-01 23:00:57,43856752
18465660,18466180,2013-08-27 13:00:09,18465660
18465660,18466663,2013-08-27 13:20:52,18465660
31234168,31234446,2015-07-05 20:02:37,31234168
31234168,31235636,2015-07-05 22:31:38,31234168
45132422,45167561,2017-07-18 13:00:28,45132422
45132422,45170788,2017-07-18 15:13:27,45132422
17486918,17493863,2013-07-05 17:11:10,17486918
25924932,25926950,2014-09-19 05:26:24,25924932
25924932,29164963,2015-03-20 11:00:36,25924932
58148110,58148131,2019-09-28 16:12:40,58148110
58148110,58148937,2019-09-28 17:54:13,58148110
58148110,58149841,2019-09-28 19:56:01,58148110
57140928,57141255,2019-07-22 07:44:22,57140928
54989825,55010803,2019-03-05 20:12:04,54989825
31514136,58569484,2019-10-26 09:12:40,31514136
31514136,63364274,2020-08-11 18:27:10,31514136
58122336,58122572,2019-09-26 18:15:38,58122336
58122336,58122747,2019-09-26 18:27:19,58122336
29863715,29883349,2015-04-26 20:49:52,29863715
22430402,22433456,2014-03-16 05:47:39,22430402
58703422,58704084,2019-11-05 03:30:57,58703422
10349889,10350038,2012-04-27 11:44:50,10349889
57088490,57089202,2019-07-18 07:27:11,57088490
57088490,57639309,2019-08-24 15:30:18,57088490
47741315,47741613,2017-12-10 17:41:50,47741315
1286301,1286326,2009-08-17 05:49:34,1286301
1286301,1287150,2009-08-17 10:08:31,1286301
1286301,1287621,2009-08-17 12:15:05,1286301
1286301,13110476,2012-10-28 16:04:09,1286301
17672423,27755125,2015-01-03 12:59:54,17672423
17672423,30512289,2015-05-28 16:33:39,17672423
57971569,57972614,2019-09-17 10:45:55,57971569
51337884,51338128,2018-07-14 11:40:20,51337884
51337884,51338217,2018-07-14 11:50:22,51337884
51337884,51338417,2018-07-14 12:16:56,51337884
2289046,2295334,2010-02-19 09:52:43,2289046
2289046,5208563,2011-03-06 03:49:38,2289046
2289046,32600878,2015-09-16 06:03:57,2289046
34232190,34236002,2015-12-12 03:44:43,34232190
34232190,56713677,2019-06-22 07:57:44,34232190
20403876,20404639,2013-12-05 15:57:32,20403876
20403876,20404843,2013-12-05 16:05:07,20403876
20403876,20413159,2013-12-05 23:42:56,20403876
45202126,45202286,2017-07-19 22:48:26,45202126
59529467,59551403,2020-01-01 09:42:25,59529467
49255795,49584133,2018-03-31 04:06:34,49255795
49255795,49592137,2018-03-31 20:32:14,49255795
33222502,33222705,2015-10-19 19:49:45,33222502
33222502,33225379,2015-10-19 23:02:53,33222502
58844962,58846119,2019-11-13 21:47:02,58844962
48115430,48115626,2018-01-05 14:29:32,48115430
38221147,38222017,2016-07-06 10:39:14,38221147
38221147,38223921,2016-07-06 12:23:55,38221147
57092074,57093191,2019-07-18 11:13:49,57092074
52941091,52941209,2018-10-23 04:32:38,52941091
52941091,52941553,2018-10-23 05:08:59,52941091
52941091,63720468,2020-09-03 09:14:02,52941091
50995179,51036531,2018-06-26 06:50:27,50995179
16771178,16786562,2013-05-28 07:46:34,16771178
48152637,48154539,2018-01-08 16:44:05,48152637
48152637,48286409,2018-01-16 17:06:52,48152637
28447330,28447379,2015-02-11 05:45:01,28447330
28447330,28447472,2015-02-11 05:54:39,28447330
61681613,61682100,2020-05-08 15:03:10,61681613
55619297,55619909,2019-04-10 19:23:02,55619297
55619297,55644296,2019-04-12 03:58:43,55619297
51945520,51947552,2018-08-21 11:20:12,51945520
51945520,51953818,2018-08-21 17:22:37,51945520
15169472,15169584,2013-03-02 01:22:10,15169472
27889882,37773184,2016-06-12 10:28:25,27889882
60295233,60295620,2020-02-19 08:09:33,60295233
60295233,60311534,2020-02-20 01:06:20,60295233
32685445,32686676,2015-09-21 02:58:27,32685445
25147121,25169977,2014-08-06 20:52:40,25147121
53040262,53057462,2018-10-30 04:30:19,53040262
53040262,53064798,2018-10-30 12:55:48,53040262
48641112,48660389,2018-02-07 09:39:33,48641112
26415163,26440822,2014-10-18 14:30:01,26415163
50966675,50975734,2018-06-21 18:53:36,50966675
40361488,40361585,2016-11-01 13:59:33,40361488
40361488,40362096,2016-11-01 14:27:00,40361488
40361488,47176302,2017-11-08 09:44:24,40361488
40361488,50696563,2018-06-05 09:22:05,40361488
41468975,41470348,2017-01-04 17:58:50,41468975
31700152,31736436,2015-07-31 00:51:09,31700152
30664677,30665014,2015-06-05 11:07:51,30664677
30664677,30666949,2015-06-05 12:47:17,30664677
30664677,30821212,2015-06-13 16:54:28,30664677
30664677,50927870,2018-06-19 11:57:03,30664677
30664677,52721608,2018-10-09 12:55:34,30664677
30664677,52791817,2018-10-13 10:09:09,30664677
28979559,28979624,2015-03-11 06:00:53,28979559
28979559,28979663,2015-03-11 06:03:15,28979559
28979559,28982550,2015-03-11 09:19:11,28979559
26767502,37562649,2016-06-01 07:53:22,26767502
43111471,43114101,2017-03-30 09:43:39,43111471
51081994,51095847,2018-06-29 06:48:47,51081994
33829160,33829434,2015-11-20 14:43:38,33829160
29126915,29146501,2015-03-19 13:55:01,29126915
40190037,40196800,2016-10-22 20:36:34,40190037
41874607,41874709,2017-01-26 13:36:27,41874607
42207723,42207818,2017-02-13 15:36:02,42207723
52625388,52625609,2018-10-03 11:01:30,52625388
61549822,61553736,2020-05-02 02:29:39,61549822
31843524,31843581,2015-08-05 22:01:11,31843524
21366286,27764684,2015-01-04 10:43:04,21366286
35624245,35624329,2016-02-25 10:15:34,35624245
35624245,38102838,2016-06-29 14:38:51,35624245
59214434,59306811,2019-12-12 14:31:03,59214434
39823863,39845063,2016-10-04 05:54:52,39823863
38521971,38523004,2016-07-22 09:32:50,38521971
14500831,14501594,2013-01-24 12:39:22,14500831
52436726,52568483,2018-09-29 12:42:28,52436726
45339229,45341116,2017-07-27 03:55:05,45339229
56585262,56585685,2019-06-13 17:23:04,56585262
25111090,25111120,2014-08-04 02:41:55,25111090
25111090,25127716,2014-08-04 21:18:29,25111090
46405091,46423444,2017-09-26 10:04:30,46405091
58002877,58005436,2019-09-19 07:01:44,58002877
59538701,59541934,2019-12-31 09:10:00,59538701
55304262,55305140,2019-03-22 17:42:10,55304262
55304262,55305402,2019-03-22 17:59:37,55304262
43721175,43721407,2017-05-01 15:12:30,43721175
