,First_ans_time,First_acc_ans_time,Answers,Q_id,Q_create_time,View_count,Answer_count,Comment_count,Score,Accepted_Answer_id
236,,,,73449071,2022-08-22 17:41:44,853,1,0,0,
237,,,,73433868,2022-08-21 11:13:03,1054,1,5,2,73564479.0
238,,,,73428120,2022-08-20 15:57:02,1919,1,0,0,73465321.0
239,,,,73390294,2022-08-17 14:31:59,444,0,3,0,
240,,,,73346095,2022-08-13 16:47:49,3548,2,8,4,
241,,,,73326019,2022-08-11 19:31:23,388,0,0,1,
242,,,,73314998,2022-08-11 03:38:40,449,0,0,2,
243,,,,73263177,2022-08-06 20:48:40,1168,1,0,2,
244,,,,73259489,2022-08-06 11:51:25,1162,1,0,0,
245,,,,73257704,2022-08-06 06:40:35,272,1,0,1,73284664.0
246,,,,73247922,2022-08-05 09:56:01,26923,1,0,0,73248131.0
247,,,,73245004,2022-08-05 05:18:14,1329,0,1,2,
248,,,,73244442,2022-08-05 03:48:25,950,1,0,0,73258966.0
249,,,,73232000,2022-08-04 07:34:36,534,1,2,2,
250,,,,73126202,2022-07-26 15:36:00,136,1,3,-1,73129005.0
251,,,,72970467,2022-07-13 17:39:14,483,0,1,1,
252,,,,72953352,2022-07-12 13:44:40,229,0,1,1,
253,,,,72874831,2022-07-05 19:51:08,3532,0,1,1,
254,,,,72845812,2022-07-03 10:43:50,801,1,0,0,72847541.0
255,,,,72842590,2022-07-02 21:39:56,1915,0,0,6,
256,,,,72771292,2022-06-27 11:24:08,98,0,0,1,
257,,,,72731673,2022-06-23 14:13:09,837,1,0,0,72737349.0
258,,,,72690203,2022-06-20 16:31:55,1751,1,7,0,72763938.0
259,,,,72677862,2022-06-19 14:51:41,153,0,1,1,
260,,,,72664827,2022-06-17 21:11:25,995,1,3,1,
261,,,,72629109,2022-06-15 09:40:35,1510,1,1,0,
262,,,,72628556,2022-06-15 08:59:48,1307,1,0,0,72628798.0
263,,,,72590458,2022-06-12 08:05:14,325,0,6,0,
264,,,,72590241,2022-06-12 07:27:57,1894,0,3,0,
265,,,,72519845,2022-06-06 15:21:15,703,3,1,1,
266,,,,72463257,2022-06-01 14:08:52,149,0,4,0,
267,,,,72111280,2022-05-04 10:14:06,3635,2,0,3,72111329.0
268,,,,72021213,2022-04-26 22:27:43,981,0,4,0,
269,,,,72014025,2022-04-26 12:31:51,2909,1,0,3,72014229.0
270,,,,71988077,2022-04-24 11:48:00,1381,0,1,0,
271,,,,71984994,2022-04-24 02:13:35,6440,2,0,0,
272,,,,71948525,2022-04-21 03:17:06,2644,0,2,0,
273,,,,71922261,2022-04-19 08:59:25,3975,1,2,3,71932249.0
274,,,,71904074,2022-04-17 17:40:47,485,0,5,0,
275,,,,71902793,2022-04-17 14:38:06,745,1,1,0,71914856.0
276,,,,71901851,2022-04-17 12:23:48,2958,0,1,0,
277,,,,71901531,2022-04-17 11:34:28,660,0,0,1,
278,,,,71755917,2022-04-05 17:21:21,548,1,0,0,71787657.0
279,,,,71662768,2022-03-29 13:16:20,3118,1,0,2,
280,,,,71631585,2022-03-26 20:27:29,834,0,4,0,
281,,,,71488961,2022-03-15 20:59:21,3196,1,2,1,
282,,,,71414627,2022-03-09 18:53:14,2196,1,3,3,71421336.0
283,,,,71413160,2022-03-09 16:58:04,2480,1,0,1,
284,,,,71411065,2022-03-09 14:37:20,1708,1,0,1,71411649.0
285,,,,71377335,2022-03-07 06:48:10,2126,0,4,2,
286,,,,71335585,2022-03-03 10:28:24,19104,5,3,5,71336842.0
287,,,,71166789,2022-02-17 23:45:30,17732,1,3,10,71232059.0
288,,,,71130046,2022-02-15 16:31:37,461,1,0,0,
289,,,,71080976,2022-02-11 13:34:58,324,1,0,2,
290,,,,71078218,2022-02-11 10:02:44,417,1,6,1,71078985.0
291,,,,71037800,2022-02-08 16:59:22,1066,0,2,1,
292,,,,70867550,2022-01-26 17:15:16,3503,1,0,0,
293,,,,70856000,2022-01-25 21:38:42,87,0,0,1,
294,,,,70850015,2022-01-25 14:04:59,11189,2,2,1,70851091.0
295,,,,70754085,2022-01-18 10:33:29,2447,1,1,0,70757277.0
296,,,,70746737,2022-01-17 19:46:37,1465,2,0,0,70907493.0
297,,,,70712947,2022-01-14 15:30:42,396,0,0,1,
298,,,,70709572,2022-01-14 11:00:07,5096,1,0,3,70711835.0
299,,,,70698407,2022-01-13 14:37:21,9299,2,1,4,70711877.0
300,,,,70676837,2022-01-12 05:43:20,628,0,3,0,
301,,,,70652768,2022-01-10 12:56:30,1724,0,1,2,
302,,,,70632825,2022-01-08 13:36:49,366,0,3,1,
303,,,,70621634,2022-01-07 12:58:49,11966,2,0,2,
304,,,,70594724,2022-01-05 14:37:46,476,1,0,1,70606090.0
305,,,,70557808,2022-01-02 16:43:35,1523,0,8,0,
306,,,,70518826,2021-12-29 11:32:07,4306,1,0,1,70565379.0
307,,,,70503548,2021-12-28 06:36:09,1343,0,0,0,
308,,,,70449122,2021-12-22 12:33:05,2562,2,0,2,70450157.0
309,,,,70278291,2021-12-08 16:19:05,3557,1,0,3,
310,,,,70110938,2021-11-25 12:14:35,459,0,4,0,
311,,,,70103414,2021-11-24 21:55:54,1641,1,1,1,
312,,,,69845595,2021-11-04 20:44:12,893,0,0,2,
313,,,,69825418,2021-11-03 13:09:19,672,1,0,0,70206327.0
314,,,,69591085,2021-10-15 22:06:55,345,0,9,0,
315,,,,69523785,2021-10-11 09:18:05,882,0,2,0,
316,,,,69497120,2021-10-08 14:02:16,1122,1,0,1,
317,,,,69460529,2021-10-06 06:00:57,499,0,4,0,
318,,,,69424462,2021-10-03 11:33:52,329,0,2,0,
319,,,,69367112,2021-09-28 18:53:44,5136,3,0,1,
320,,,,69343395,2021-09-27 08:25:53,2179,2,1,1,69352027.0
321,,,,69239925,2021-09-19 02:52:22,673,2,0,2,69240001.0
322,,,,69159507,2021-09-13 08:26:35,1979,1,2,1,69200389.0
323,,,,69154195,2021-09-12 18:32:53,2196,0,3,0,
324,,,,68997701,2021-08-31 11:17:32,2688,4,5,2,
325,,,,68988378,2021-08-30 17:52:05,951,1,0,0,68998482.0
326,,,,68928299,2021-08-25 18:41:52,340,1,2,0,68928610.0
327,,,,68911688,2021-08-24 17:28:44,204,0,7,0,
328,,,,68835630,2021-08-18 15:54:42,729,2,0,0,68839872.0
329,,,,68813979,2021-08-17 08:22:37,1571,1,0,2,68814093.0
330,,,,68787955,2021-08-15 00:36:24,682,1,0,2,
331,,,,68698065,2021-08-08 05:38:15,3452,1,0,1,68698418.0
332,,,,68687968,2021-08-06 22:14:50,207,0,3,1,
333,,,,68614278,2021-08-01 20:52:48,774,1,3,2,68671819.0
334,,,,68604289,2021-07-31 17:14:49,10482,2,0,2,68656887.0
335,,,,68585678,2021-07-30 05:07:10,1702,1,7,4,68769749.0
336,,,,68579096,2021-07-29 15:46:39,982,0,0,1,
337,,,,68577198,2021-07-29 13:51:38,6720,1,0,6,68577755.0
338,,,,68528187,2021-07-26 10:21:09,4797,1,3,3,
339,,,,68494108,2021-07-23 04:37:06,953,1,8,0,68519700.0
340,,,,68315780,2021-07-09 11:08:29,1013,1,0,1,68381359.0
341,,,,68313471,2021-07-09 08:18:43,910,0,1,2,
342,,,,68312300,2021-07-09 06:39:58,437,0,3,0,
343,,,,68239361,2021-07-03 19:26:39,2181,1,8,1,68379175.0
344,,,,68007097,2021-06-16 16:57:17,2899,2,0,2,
345,,,,67948945,2021-06-12 12:39:11,8048,2,0,4,67950754.0
346,,,,67894649,2021-06-08 21:13:48,123,1,0,0,67894899.0
347,,,,67872803,2021-06-07 13:42:11,618,1,0,0,67873520.0
348,,,,67783991,2021-06-01 06:53:43,2037,0,1,1,
349,,,,67745420,2021-05-28 21:00:44,1252,1,2,1,
350,,,,67740498,2021-05-28 14:12:50,1117,1,1,1,67741467.0
351,,,,67691530,2021-05-25 15:55:42,7367,1,4,7,
352,,,,67635055,2021-05-21 10:24:36,709,1,0,0,67665158.0
353,,,,67614781,2021-05-20 06:04:21,293,0,2,0,
354,,,,67570890,2021-05-17 13:42:03,6362,1,2,0,
355,,,,67567587,2021-05-17 10:03:29,1883,1,0,-1,67567885.0
356,,,,67531678,2021-05-14 08:58:46,1964,1,1,3,
357,,,,67511285,2021-05-12 21:38:05,827,1,2,1,71189395.0
358,,,,67472548,2021-05-10 14:43:28,398,0,3,0,
359,,,,67283668,2021-04-27 13:06:54,5073,1,3,5,
360,,,,67221901,2021-04-22 23:09:25,936,1,0,2,
361,,,,67193312,2021-04-21 09:47:54,10196,1,1,5,
362,,,,67153058,2021-04-18 20:24:00,4625,1,2,1,67170170.0
363,,,,67112206,2021-04-15 16:17:36,1584,0,3,4,
364,,,,66967698,2021-04-06 11:22:24,570,0,0,1,
365,,,,66834205,2021-03-27 17:28:48,4136,1,2,2,
366,,,,66824985,2021-03-26 22:20:15,2800,1,2,3,66833572.0
367,,,,66712357,2021-03-19 16:50:44,1400,2,2,1,
368,,,,66693724,2021-03-18 15:04:05,1337,1,0,4,66702446.0
369,,,,66664184,2021-03-16 22:16:27,638,1,1,1,
370,,,,66602656,2021-03-12 15:21:51,5341,2,7,5,66603865.0
371,,,,66579324,2021-03-11 09:03:59,658,1,2,2,66619742.0
372,,,,66555455,2021-03-09 22:04:43,1647,3,1,3,
373,,,,66501492,2021-03-06 01:22:11,2776,2,2,5,
374,,,,66442648,2021-03-02 15:52:08,1650,1,2,3,
375,,,,66293355,2021-02-20 15:33:21,10066,1,4,4,66293832.0
376,,,,66249631,2021-02-17 20:41:16,572,1,3,0,66250147.0
377,,,,66238009,2021-02-17 08:12:20,299,0,2,1,
378,,,,66207138,2021-02-15 11:23:51,170,1,1,0,66260061.0
379,,,,66148641,2021-02-11 04:09:11,9619,2,0,2,
380,,,,66109084,2021-02-08 20:44:13,5649,2,0,7,66117248.0
