,First_ans_time,First_acc_ans_time,Answers,Q_id,Q_create_time,View_count,Answer_count,Comment_count,Score,Accepted_Answer_id
138,,,,60763498,2020-03-19 19:01:14,69,0,3,0,
139,,,,26289759,2014-10-09 23:48:05,3601,1,0,2,26323326.0
140,,,,28163995,2015-01-27 05:44:54,932,1,0,0,
141,,,,25494533,2014-08-25 21:20:00,1271,0,2,1,
142,,,,55871850,2019-04-26 16:43:53,471,1,1,1,
143,,,,29337714,2015-03-30 02:57:29,2007,1,0,1,
144,,,,24273662,2014-06-17 21:31:50,2208,2,2,1,
145,,,,57742004,2019-08-31 22:31:28,287,1,0,0,57742053.0
146,,,,47947438,2017-12-22 21:09:54,5154,1,3,2,47947588.0
147,,,,43307768,2017-04-09 14:17:41,82,1,4,-3,
148,,,,45125798,2017-07-16 06:35:57,17600,3,3,13,
149,,,,61560956,2020-05-02 14:27:43,2136,2,1,4,61575357.0
150,,,,49218417,2018-03-11 09:12:09,871,1,1,0,49218753.0
151,,,,43158013,2017-04-01 14:19:54,2539,2,1,0,43158081.0
152,,,,29419379,2015-04-02 17:55:57,2750,2,2,7,
153,,,,46835712,2017-10-19 17:34:10,484,0,1,1,
154,,,,39210008,2016-08-29 15:33:41,596,1,1,0,39210557.0
155,,,,60285479,2020-02-18 16:32:08,30,0,1,0,
156,,,,10065710,2012-04-08 19:24:34,560,1,0,0,10066403.0
157,,,,35861482,2016-03-08 07:29:34,77466,8,0,35,35862172.0
158,,,,42766351,2017-03-13 14:39:26,5261,1,1,1,42767216.0
159,,,,34361725,2015-12-18 18:20:23,5540,9,8,11,34364699.0
160,,,,14538737,2013-01-26 16:07:20,6406,1,0,2,14538790.0
161,,,,48883843,2018-02-20 11:06:20,473,0,6,0,
162,,,,17824745,2013-07-24 03:31:38,752,1,0,1,
163,,,,26661256,2014-10-30 19:00:58,874,2,0,1,
164,,,,13207394,2012-11-03 08:24:04,3866,2,0,2,35681125.0
165,,,,64646477,2020-11-02 13:27:21,17,0,0,0,
166,,,,44914887,2017-07-04 22:50:30,2268,2,1,0,
167,,,,45663121,2017-08-13 17:38:21,3914,1,0,1,
168,,,,63211152,2020-08-02 00:04:20,27,1,0,0,
169,,,,62287379,2020-06-09 16:28:22,130,1,0,0,62290537.0
170,,,,26183357,2014-10-03 16:58:33,1578,0,8,0,
171,,,,48352048,2018-01-20 02:32:03,960,1,8,2,48374726.0
172,,,,36884334,2016-04-27 08:28:25,416,2,0,1,36885235.0
173,,,,41850809,2017-01-25 11:45:41,270,2,1,1,44102789.0
174,,,,33901232,2015-11-24 18:32:50,4084,2,1,3,33909644.0
175,,,,38179829,2016-07-04 08:16:30,1812,0,7,0,
176,,,,5091389,2011-02-23 13:15:26,1038,1,0,4,5098075.0
177,,,,38127616,2016-06-30 15:33:09,2213,1,0,2,38127912.0
178,,,,54718017,2019-02-15 22:45:55,638,1,10,0,54720434.0
179,,,,54948686,2019-03-01 16:29:44,581,1,1,0,54960002.0
180,,,,54507606,2019-02-03 21:10:19,632,1,0,1,54507931.0
181,,,,36323993,2016-03-31 04:10:00,628,0,3,0,
182,,,,39946273,2016-10-09 17:11:02,311,2,1,0,
183,,,,54156513,2019-01-12 03:20:17,58,1,6,-1,
184,,,,55968575,2019-05-03 11:07:43,50,1,0,0,
185,,,,36541269,2016-04-11 06:26:09,1073,1,0,1,
186,,,,28867242,2015-03-04 23:37:30,496,1,2,0,
187,,,,17184225,2013-06-19 06:24:31,908,1,2,0,17190569.0
188,,,,40532789,2016-11-10 16:41:34,322,1,1,0,
189,,,,37422865,2016-05-24 20:03:55,253,1,20,3,
190,,,,27171298,2014-11-27 12:54:31,7535,2,0,11,
191,,,,6349560,2011-06-14 20:15:07,845,2,2,0,6349705.0
192,,,,53811948,2018-12-17 09:08:49,924,2,2,1,53816944.0
193,,,,51569637,2018-07-28 08:45:54,50,0,0,1,
194,,,,42720401,2017-03-10 14:12:07,622,1,5,1,
195,,,,28002288,2015-01-17 17:40:20,489,1,1,1,
196,,,,27968868,2015-01-15 17:02:22,757,1,0,2,
197,,,,25315566,2014-08-14 18:52:59,6108,1,3,3,25323930.0
198,,,,39525684,2016-09-16 07:11:03,368,1,2,0,39538326.0
199,,,,16967654,2013-06-06 16:44:00,2180,2,0,1,16969774.0
200,,,,58630710,2019-10-30 17:21:45,100,3,1,8,59074971.0
201,,,,56088914,2019-05-11 09:20:50,661,3,5,0,
202,,,,14110030,2013-01-01 11:28:40,2106,1,0,2,14110056.0
203,,,,17532128,2013-07-08 16:59:24,940,1,0,1,17532756.0
204,,,,5754492,2011-04-22 10:24:57,1618,1,2,0,5970030.0
205,,,,62050183,2020-05-27 18:20:48,83,1,0,0,
206,,,,49482417,2018-03-26 00:32:13,352,1,5,1,49483816.0
207,,,,34692987,2016-01-09 11:38:41,7399,2,5,5,
208,,,,29818876,2015-04-23 09:14:09,1884,3,0,2,
209,,,,35795472,2016-03-04 11:58:40,392,1,7,3,35953571.0
210,,,,25844794,2014-09-15 09:27:28,1084,5,0,6,
211,,,,54958036,2019-03-02 11:32:45,436,1,0,0,54958096.0
212,,,,58858431,2019-11-14 13:54:41,187,2,0,-1,
213,,,,25225898,2014-08-10 05:40:25,361,2,1,0,29044619.0
214,,,,29513187,2015-04-08 11:20:34,353,0,3,1,
215,,,,42931418,2017-03-21 15:28:03,409,1,1,0,
216,,,,28122980,2015-01-24 06:29:37,1221,2,0,1,
217,,,,61041217,2020-04-05 10:32:17,572,1,7,0,
218,,,,41783460,2017-01-21 19:19:16,1483,1,2,2,
219,,,,3768373,2010-09-22 10:35:39,1685,1,4,0,3768461.0
220,,,,44546713,2017-06-14 13:49:03,570,1,1,1,
221,,,,36061950,2016-03-17 13:27:08,935,2,6,1,
222,,,,20368950,2013-12-04 06:53:29,1216,1,0,0,
223,,,,60379822,2020-02-24 16:08:50,225,0,0,0,
224,,,,56917312,2019-07-06 20:07:43,72,0,3,1,
225,,,,59912210,2020-01-25 18:25:32,30,1,0,0,
226,,,,12879766,2012-10-14 06:14:05,4424,1,0,0,
227,,,,51427111,2018-07-19 15:54:50,1085,2,0,0,51442562.0
228,,,,22853807,2014-04-04 04:48:43,301,1,3,0,22856416.0
229,,,,16300067,2013-04-30 12:35:43,1602,3,0,1,16309846.0
230,,,,31691561,2015-07-29 05:03:50,905,2,0,0,
231,,,,10020682,2012-04-04 23:28:43,2114,3,1,3,
232,,,,60777271,2020-03-20 15:41:57,14,0,0,0,
233,,,,53131847,2018-11-03 13:34:22,204,1,0,0,
234,,,,23624824,2014-05-13 07:11:22,972,1,2,0,
235,,,,61894629,2020-05-19 15:19:54,221,1,2,0,61895073.0
236,,,,45042372,2017-07-11 18:44:58,264,0,0,1,
237,,,,28513270,2015-02-14 06:51:37,364,2,2,2,
238,,,,23661384,2014-05-14 17:33:49,375,0,0,1,
239,,,,49251629,2018-03-13 08:41:22,319,1,1,0,
240,,,,46986560,2017-10-28 05:26:04,12170,1,5,5,
241,,,,43535987,2017-04-21 07:01:43,2631,4,0,2,43536180.0
242,,,,34217480,2015-12-11 06:36:40,182,1,2,1,34217572.0
243,,,,38666973,2016-07-29 20:26:57,2560,1,6,1,38667176.0
244,,,,23945364,2014-05-30 00:49:29,1317,1,3,3,24006624.0
245,,,,26727511,2014-11-04 03:59:25,519,2,2,1,26727751.0
246,,,,32707914,2015-09-22 03:32:43,2802,2,2,3,32747371.0
247,,,,61995779,2020-05-25 04:26:28,88,1,4,0,
248,,,,2786384,2010-05-07 05:25:35,1057,2,0,0,
249,,,,40327067,2016-10-30 07:56:18,863,1,3,1,
250,,,,40670075,2016-11-18 05:40:32,586,0,2,7,
251,,,,35676079,2016-02-27 22:12:00,771,1,2,0,
252,,,,50442202,2018-05-21 04:57:07,1335,1,1,1,50442379.0
253,,,,30118854,2015-05-08 08:05:19,1033,0,16,1,
254,,,,41949846,2017-01-31 04:49:33,524,2,8,2,42316091.0
255,,,,19233967,2013-10-07 20:19:16,1683,1,0,1,19234033.0
256,,,,29184783,2015-03-21 16:01:47,7512,3,2,2,29184986.0
257,,,,32566053,2015-09-14 13:25:54,586,1,4,1,
258,,,,48050714,2018-01-01 15:06:58,1259,1,2,0,
259,,,,55120881,2019-03-12 11:55:12,70,0,2,1,
260,,,,41824782,2017-01-24 09:41:09,1501,1,2,2,
261,,,,17580817,2013-07-10 21:02:25,2148,1,7,0,17725491.0
262,,,,27091571,2014-11-23 16:50:55,3312,2,1,2,27091712.0
263,,,,15518338,2013-03-20 08:12:56,1446,1,0,1,
264,,,,36432857,2016-04-05 17:11:30,39,0,6,0,
265,,,,30556542,2015-05-31 10:51:46,271,2,0,0,
266,,,,6956306,2011-08-05 12:32:00,2470,2,1,2,
267,,,,38841925,2016-08-09 04:13:28,1429,2,3,0,
268,,,,38197014,2016-07-05 06:56:00,1820,0,7,0,
269,,,,29449680,2015-04-04 17:57:46,937,1,4,1,
270,,,,44807639,2017-06-28 16:08:42,329,1,0,1,44808234.0
271,,,,43195859,2017-04-03 23:19:31,280,1,0,0,43196220.0
272,,,,48508714,2018-01-29 19:35:50,263,0,5,0,
273,,,,30908903,2015-06-18 07:20:22,7535,4,2,3,
274,,,,48830535,2018-02-16 16:01:44,17871,2,3,7,
275,,,,36708664,2016-04-19 04:37:19,792,1,8,0,
276,,,,43897203,2017-05-10 15:43:12,1153,2,0,0,43900293.0
277,,,,27319694,2014-12-05 15:50:18,363,0,0,2,
278,,,,48249488,2018-01-14 12:17:14,67,1,5,2,
279,,,,22748295,2014-03-30 18:51:26,1105,1,0,3,
280,,,,47069096,2017-11-02 06:40:42,433,0,3,0,
281,,,,26632756,2014-10-29 14:20:54,373,0,2,1,
282,,,,25165600,2014-08-06 16:35:50,954,1,0,0,
283,,,,51482502,2018-07-23 15:33:59,52,0,4,0,
284,,,,49869041,2018-04-17 02:40:57,101,1,0,0,
285,,,,44030158,2017-05-17 16:20:39,2952,2,1,-1,
286,,,,25565540,2014-08-29 09:34:57,2829,2,3,2,
287,,,,6284855,2011-06-08 20:29:16,10345,2,0,3,
288,,,,63103089,2020-07-26 16:53:59,69,1,0,0,
289,,,,41503127,2017-01-06 09:58:15,977,1,0,0,
290,,,,26907220,2014-11-13 10:55:11,1056,1,1,1,
291,,,,44489768,2017-06-11 23:51:43,453,1,0,0,
292,,,,39266080,2016-09-01 08:09:59,87,1,1,0,
293,,,,39951340,2016-10-10 04:31:40,486,2,2,3,39963074.0
294,,,,14488236,2013-01-23 19:56:09,428,2,0,0,14488262.0
295,,,,52256451,2018-09-10 11:05:31,265,1,2,0,
296,,,,30577199,2015-06-01 15:19:04,90,2,14,-2,30577402.0
297,,,,63238958,2020-08-04 01:20:19,135,1,0,1,
298,,,,63857346,2020-09-12 06:03:40,50,2,0,1,63857397.0
299,,,,26900954,2014-11-13 03:41:49,634,2,1,2,
300,,,,59040636,2019-11-25 21:52:15,920,1,0,1,59040979.0
301,,,,9910194,2012-03-28 14:56:47,733,3,4,0,
302,,,,33079953,2015-10-12 11:27:11,1656,1,1,0,
303,,,,47976170,2017-12-26 09:02:50,450,1,7,0,48046062.0
304,,,,53380150,2018-11-19 17:51:17,683,0,0,5,
305,,,,49128964,2018-03-06 10:48:15,421,0,2,0,
306,,,,61311460,2020-04-19 20:49:27,24,0,0,0,
307,,,,35827859,2016-03-06 14:08:33,5084,1,11,7,35851770.0
308,,,,25226848,2014-08-10 08:25:10,358,1,0,0,25226880.0
309,,,,41461599,2017-01-04 10:29:52,276,1,2,-1,41461763.0
310,,,,27203090,2014-11-29 14:01:31,736,1,0,1,
311,,,,25270948,2014-08-12 17:52:34,67,0,3,0,
312,,,,38363747,2016-07-14 00:29:31,1092,2,4,8,38379644.0
313,,,,45961701,2017-08-30 13:24:13,184,1,0,1,
314,,,,52811369,2018-10-15 07:05:41,181,1,3,1,52812574.0
315,,,,26395478,2014-10-16 02:53:28,415,1,1,1,
316,,,,40255220,2016-10-26 06:31:48,368,0,9,0,
317,,,,42870572,2017-03-18 04:48:57,778,2,2,0,42892521.0
318,,,,55852234,2019-04-25 14:55:58,65,1,0,0,55859047.0
319,,,,44078259,2017-05-19 20:07:15,1339,1,4,0,44087382.0
320,,,,38808824,2016-08-06 21:21:35,2154,1,8,6,
321,,,,15541814,2013-03-21 07:34:00,7191,2,3,5,18627257.0
322,,,,62295681,2020-06-10 04:08:09,48,1,0,0,
323,,,,36669895,2016-04-16 21:19:34,2135,1,2,3,36683010.0
324,,,,35741627,2016-03-02 08:08:30,81,1,1,0,38298563.0
325,,,,20827741,2013-12-29 17:00:45,33544,3,0,22,20827919.0
326,,,,56026937,2019-05-07 16:32:23,78,0,1,1,
327,,,,49254129,2018-03-13 10:45:00,132,0,9,0,
328,,,,46034861,2017-09-04 10:13:22,1411,1,1,1,
329,,,,11005529,2012-06-12 22:01:03,3903,2,0,8,11026496.0
330,,,,64599896,2020-10-29 22:09:33,12,0,0,0,
331,,,,31478152,2015-07-17 14:26:35,3521,1,3,5,
332,,,,23123967,2014-04-17 03:14:06,487,1,4,0,
333,,,,61580889,2020-05-03 20:03:44,43,1,0,0,61583084.0
334,,,,15697623,2013-03-29 05:00:34,3103,3,1,3,15759174.0
335,,,,30600975,2015-06-02 15:58:50,1588,1,2,1,
336,,,,37427673,2016-05-25 04:09:22,3921,1,1,1,
337,,,,40246892,2016-10-25 18:14:08,330,1,2,1,
338,,,,64827026,2020-11-13 19:37:07,35,0,1,0,
339,,,,32939070,2015-10-04 22:32:39,3446,1,5,0,
340,,,,39321495,2016-09-04 21:05:25,2511,2,0,1,39321548.0
341,,,,62541187,2020-06-23 18:11:41,57,3,0,0,
342,,,,16678500,2013-05-21 20:02:34,2319,2,0,3,16696221.0
343,,,,24343080,2014-06-21 15:26:15,827,1,3,0,
344,,,,54607682,2019-02-09 15:24:13,36,0,9,1,
345,,,,52315632,2018-09-13 14:12:38,978,1,2,1,52318918.0
346,,,,35520579,2016-02-20 07:50:58,246,1,0,3,
347,,,,60474601,2020-03-01 11:29:52,48,0,0,1,
348,,,,49565521,2018-03-29 21:48:13,107,0,0,1,
349,,,,26733450,2014-11-04 10:59:16,1680,1,4,2,26735249.0
350,,,,31190229,2015-07-02 16:42:41,112,0,11,1,
351,,,,49143626,2018-03-07 03:27:43,333,1,6,1,
352,,,,38392407,2016-07-15 09:20:15,22322,1,1,9,38393549.0
353,,,,21823057,2014-02-17 07:25:21,86,1,1,1,21823265.0
354,,,,45798590,2017-08-21 13:38:36,287,2,2,0,
355,,,,42876412,2017-03-18 15:47:23,450,0,4,2,
356,,,,50009296,2018-04-24 19:16:09,261,2,1,1,
357,,,,59266387,2019-12-10 11:40:13,875,0,0,5,
358,,,,14503441,2013-01-24 14:18:16,325,2,5,0,
359,,,,28539245,2015-02-16 10:24:42,1320,2,5,-1,
360,,,,39177769,2016-08-27 05:23:04,550,1,1,0,39177869.0
361,,,,13503660,2012-11-21 23:21:26,686,1,0,1,13504404.0
362,,,,6462709,2011-06-24 02:28:49,20090,4,3,15,6462726.0
363,,,,45407786,2017-07-31 05:02:26,555,1,7,0,45417157.0
364,,,,48849394,2018-02-18 07:25:45,544,1,0,0,48849448.0
365,,,,26899235,2014-11-13 00:22:35,100651,1,0,62,26899264.0
366,,,,39622121,2016-09-21 16:41:29,880,2,0,3,39638680.0
367,,,,22930328,2014-04-08 07:27:05,8752,1,7,11,23181701.0
368,,,,49097979,2018-03-04 17:04:03,660,1,2,0,49110332.0
369,,,,32901132,2015-10-02 05:38:08,10299,1,2,2,
370,,,,25182140,2014-08-07 12:08:42,2855,2,2,5,25234512.0
371,,,,32652725,2015-09-18 13:02:28,12831,4,8,9,33705210.0
372,,,,63963130,2020-09-18 21:37:11,42,0,5,0,
373,,,,28526888,2015-02-15 14:07:02,220,1,6,0,28527175.0
374,,,,38194579,2016-07-05 02:56:19,5494,1,0,6,38194665.0
375,,,,33398282,2015-10-28 17:57:24,7352,2,3,7,33408352.0
376,,,,10320194,2012-04-25 16:49:10,644,2,1,0,10363592.0
377,,,,61555136,2020-05-02 06:00:13,26,1,0,0,
378,,,,25579374,2014-08-30 05:34:57,2822,1,0,6,25579444.0
379,,,,10792611,2012-05-29 03:05:09,809,2,0,3,10801195.0
380,,,,32899532,2015-10-02 02:10:03,1741,1,0,1,
381,,,,53827504,2018-12-18 06:28:58,83,1,3,0,
382,,,,53486955,2018-11-26 18:23:26,405,1,3,0,53503210.0
383,,,,48478364,2018-01-27 17:16:38,450,1,2,0,
384,,,,43589114,2017-04-24 13:14:46,86,1,8,-2,
385,,,,22861795,2014-04-04 11:38:56,2834,1,0,4,27765280.0
386,,,,23440564,2014-05-03 05:15:26,1874,2,0,1,23444005.0
387,,,,9684228,2012-03-13 12:49:51,609,3,2,1,
388,,,,31355384,2015-07-11 09:01:36,7153,1,3,1,
389,,,,2187510,2010-02-02 20:37:27,1185,3,0,0,2187676.0
390,,,,44276589,2017-05-31 05:45:13,342,0,2,1,
391,,,,55406289,2019-03-28 20:24:52,49,0,2,0,
392,,,,38617910,2016-07-27 15:55:34,1069,2,4,0,38623859.0
393,,,,62468476,2020-06-19 10:42:09,42,1,0,0,62473177.0
394,,,,29966967,2015-04-30 11:48:54,1436,2,1,1,
395,,,,27280661,2014-12-03 20:06:57,1047,1,0,0,27281460.0
396,,,,17323801,2013-06-26 15:06:18,10025,2,2,3,17323885.0
397,,,,26570944,2014-10-26 07:52:51,116789,17,1,100,26575754.0
398,,,,53321925,2018-11-15 14:43:02,298,1,0,0,
399,,,,5708352,2011-04-18 20:14:16,14228,5,0,20,5708817.0
400,,,,58436938,2019-10-17 16:18:39,41,2,0,1,
401,,,,29773344,2015-04-21 13:17:57,925,0,6,0,
402,,,,41151993,2016-12-14 20:54:38,1012,1,2,0,
403,,,,48946458,2018-02-23 11:07:58,957,1,5,0,48946656.0
404,,,,54960509,2019-03-02 16:21:43,57,1,10,0,54961353.0
405,,,,32671399,2015-09-19 17:46:57,506,1,1,1,32681193.0
406,,,,35529215,2016-02-20 21:22:45,47,1,8,-1,35529724.0
407,,,,42646621,2017-03-07 11:05:12,63,2,0,0,
408,,,,26862970,2014-11-11 10:43:45,1629,1,0,1,26863923.0
409,,,,36255033,2016-03-28 02:27:51,1021,2,4,-1,
410,,,,16640002,2013-05-19 22:11:32,15310,5,0,6,
411,,,,59592563,2020-01-04 16:20:32,28,1,2,0,
412,,,,32947793,2015-10-05 11:42:40,505,0,7,0,
413,,,,14506969,2013-01-24 17:15:32,7694,2,0,6,14508096.0
